train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.001,290385,0.1311189979314804,2.3938353061676025,16984,55.52,7809,297,2323184,352985.125,-4345.560546875,10826.26876958,,
0.001,290390,0.24758347868919373,2.391918182373047,16988,55.31,7809,297,2323224,85883.8125,-4253.84326171875,10835.69044342,,
0.001,290414,-0.37619584798812866,2.3867390155792236,16992,55.28,7809,297,2323416,121914.8125,-4309.48583984375,10835.30545505,,
0.001,290452,-0.13021288812160492,2.3879828453063965,16996,55.46,7810,297,2323720,108930.6171875,-4284.6787109375,10835.720318990003,,
0.001,290470,0.03925430029630661,2.391185760498047,17000,55.8,7810,297,2323864,82221.9375,-4252.833984375,10835.39139035,,
0.001,290496,-0.20820409059524536,2.397333860397339,17004,54.49,7811,297,2324072,109633.109375,-3721.64599609375,10842.064611470001,,
0.001,290534,-0.2631339430809021,2.4128851890563965,17008,54.58,7812,297,2324376,92628.4921875,-4114.7109375,10843.645442230001,,
0.001,290577,-0.2593301236629486,2.4356281757354736,17012,54.82,7813,297,2324720,113795.53125,-4490.2626953125,10842.980741919999,,
0.001,290590,-0.28635290265083313,2.4447708129882812,17016,55.21,7813,297,2324824,150055.15625,-4324.6748046875,10843.279629429999,,
0.001,290622,-0.14443305134773254,2.4659056663513184,17020,53.43,7814,297,2325080,202082.234375,-4235.87939453125,10877.485088579997,,
0.001,290652,-0.11125708371400833,2.4813573360443115,17024,46.98,7814,297,2325320,124648.96875,-4330.5595703125,10917.68670178,,
0.001,290691,-0.2453444004058838,2.491835117340088,17028,48.08,7815,297,2325632,241413.28125,-4428.10107421875,10917.49443959,,
0.001,290716,-0.091374471783638,2.5051028728485107,17032,48.47,7815,297,2325832,104094.984375,-4106.4794921875,10901.82171056,,
0.001,290752,-0.2821332514286041,2.5287926197052,17036,48.63,7816,297,2326120,274612.15625,-4699.02880859375,10903.88678147,,
0.001,290791,-0.26066553592681885,2.558955669403076,17040,48.99,7817,297,2326432,149817.90625,-4008.87939453125,10909.105577549999,,
0.001,290832,-0.14165246486663818,2.5846636295318604,17044,49.02,7817,297,2326760,93068.09375,-4520.06640625,10912.10500695,,
0.001,290863,-0.17948251962661743,2.594611644744873,17048,48.71,7818,297,2327008,85262.4296875,-4381.560546875,10922.504697799997,,
0.001,290878,-0.07970722019672394,2.5981101989746094,17052,48.57,7818,297,2327128,79661.5,-4406.35546875,10925.478255420001,,
0.001,290909,0.31814467906951904,2.604524612426758,17056,47.16,7819,297,2327376,74042.5625,-4513.0810546875,10928.883283250001,,
0.001,290954,-0.2776317298412323,2.609527587890625,17060,46.84,7820,297,2327736,139560.71875,-4207.3603515625,10939.875129200003,,
0.001,290993,-0.09046211838722229,2.6128742694854736,17064,46.55,7820,297,2328048,126641.40625,-3862.5966796875,10940.145543219998,,
0.001,291032,0.2374773621559143,2.6132609844207764,17068,43.49,7821,297,2328360,171322.5625,-3705.35595703125,11031.107128729996,,
0.001,291070,-0.250867635011673,2.5972208976745605,17072,47.88,7822,297,2328664,155304.40625,-4884.5576171875,11029.90826653,,
0.001,291099,-0.08167877048254013,2.590996026992798,17076,51.98,7822,297,2328896,82886.65625,-4049.42529296875,10007.44567378,,
0.001,291113,0.22051188349723816,2.588407278060913,17080,53.53,7823,297,2329008,185445.625,-4438.18017578125,10005.75859818,,
0.001,291140,0.027846165001392365,2.5848946571350098,17084,53.52,7823,297,2329224,234534.3125,-4037.2255859375,10006.78046686,,
0.001,291161,-0.11244186013936996,2.5887742042541504,17088,63.19,7824,297,2329392,73698.3984375,-4264.94287109375,8450.26876252,,
0.001,291181,0.22777467966079712,2.596996545791626,17092,63.35,7824,297,2329552,145423.03125,-4027.183349609375,8451.66860598,,
0.001,291200,-0.6596845388412476,2.602987289428711,17096,63.33,7825,297,2329704,141600.34375,-4457.009765625,8451.042424250001,,
0.001,291218,-0.45645755529403687,2.613290309906006,17100,63.08,7825,297,2329848,129184.96875,-4149.98486328125,8450.54042545,,
0.001,291237,0.34413453936576843,2.6237356662750244,17103,62.88,7825,297,2330000,79553.6328125,-4396.9541015625,8318.681734840002,,
,,,,,,,,2330000,,,,11055.263288000002,43.8
,,,,17104,62.82,7826,297,2330000,,,8318.12415286,,
0.001,291265,0.5117031335830688,2.6294028759002686,17108,62.9,7826,297,2330224,189686.765625,-4322.9033203125,8316.37281775,,
0.001,291290,-0.1337258219718933,2.626210927963257,17112,62.87,7827,297,2330424,91591.546875,-4285.951171875,8318.27717463,,
0.001,291311,0.3672487139701843,2.625258445739746,17116,62.37,7827,297,2330592,164234.453125,-4158.67529296875,8319.18876187,,
0.001,291333,0.07869429886341095,2.6199607849121094,17120,61.73,7828,297,2330768,82845.75,-4181.8837890625,8318.48931425,,
0.001,291357,-0.13190943002700806,2.6176669597625732,17124,61.91,7829,297,2330960,166704.046875,-4393.7431640625,8319.05142376,,
0.001,291366,-0.3779526650905609,2.6179635524749756,17128,60.24,7829,297,2331032,353421.21875,-4673.8359375,8317.638413040002,,
0.001,291389,-0.19038398563861847,2.6186931133270264,17132,59.2,7829,297,2331216,122071.515625,-4023.877685546875,8333.424079060003,,
0.001,291414,0.294127494096756,2.624797821044922,17136,59.06,7830,297,2331416,219933.140625,-3858.563232421875,8333.89348345,,
0.001,291434,0.14001190662384033,2.631395101547241,17140,58.49,7830,297,2331576,120489.328125,-4166.2607421875,8332.56539713,,
0.001,291465,-0.11203382909297943,2.6392416954040527,17144,58.21,7831,297,2331824,175238.328125,-3977.8955078125,8332.843881839997,,
0.001,291502,-0.17411544919013977,2.656834363937378,17148,58.24,7832,297,2332120,128570.2890625,-3862.3515625,8333.708351589998,,
0.001,291533,0.18296152353286743,2.6608903408050537,17152,58.53,7832,297,2332368,138725.109375,-4221.7109375,8333.530507129999,,
0.001,291575,-0.2690223157405853,2.6488072872161865,17156,59.15,7833,297,2332704,153588.625,-3804.35009765625,8334.391283739998,,
0.001,291610,-0.30945929884910583,2.636725902557373,17160,59.22,7834,297,2332984,95879.65625,-4214.11474609375,8334.80153761,,
0.001,291626,0.22437506914138794,2.6319546699523926,17164,59.35,7834,297,2333112,211570.125,-3884.77197265625,8335.56867965,,
0.001,291661,0.20240449905395508,2.6136832237243652,17168,59.32,7835,297,2333392,85788.265625,-4003.689453125,8334.9340718,,
0.001,291710,-0.11920548230409622,2.5665814876556396,17172,59.43,7836,297,2333784,176299.03125,-4076.344482421875,8298.48088803,,
0.001,291747,0.057080551981925964,2.5323374271392822,17176,54.9,7837,297,2334080,117294.125,-3953.870849609375,9321.47503676,,
0.001,291783,0.07019548863172531,2.512122631072998,17180,52.82,7838,297,2334368,331510.9375,-3977.0341796875,9324.2364715,,
0.001,291816,0.19650250673294067,2.497098922729492,17184,54.13,7839,297,2334632,110883.203125,-3966.5,9322.56313109,,
0.001,291852,0.03102242201566696,2.4898602962493896,17188,46.35,7840,297,2334920,126450.109375,-3752.38427734375,10830.969436909998,,
0.001,291870,-0.08060673624277115,2.489764451980591,17192,46.11,7840,297,2335064,232848.25,-4329.68603515625,10828.563987410002,,
0.001,291899,-0.1360349953174591,2.491241216659546,17196,46.1,7841,297,2335296,120998.375,-3548.128662109375,10822.38510827,,
0.001,291910,0.01585293561220169,2.491060972213745,17200,46.13,7841,297,2335384,193011.53125,-3642.779296875,10813.890499900002,,
0.001,291947,-0.12392858415842056,2.4952309131622314,17204,46.22,7841,297,2335680,186775.0,-4011.927978515625,10933.157015249997,,
0.001,291982,-0.18305061757564545,2.509765863418579,17208,46.15,7842,297,2335960,186852.390625,-4353.13671875,10929.807517579999,,
0.001,292015,0.0006634332239627838,2.5218398571014404,17212,46.02,7843,297,2336224,73182.0625,-4727.5263671875,10929.5122352,,
0.001,292059,-0.14709773659706116,2.541095495223999,17216,47.23,7844,297,2336576,118800.25,-4277.615234375,10922.446588030003,,
0.001,292140,-0.6385879516601562,2.629791021347046,17220,48.55,7846,297,2337224,174038.859375,-4058.513671875,10922.37851725,,
0.001,292213,-0.3403092622756958,2.7024683952331543,17224,57.21,7847,297,2337808,198555.375,-4586.8935546875,10883.624926820004,,
0.001,292238,-0.3886023461818695,2.7240452766418457,17228,66.67,7847,297,2338008,125104.140625,-3930.50390625,10772.36772153,,
0.001,292263,0.36415356397628784,2.7454733848571777,17232,67.15,7848,297,2338208,129376.125,-4207.681640625,10772.046959500001,,
0.001,292290,-0.21544411778450012,2.7602040767669678,17236,67.21,7849,297,2338424,148445.34375,-3965.7607421875,10770.722850350001,,
0.001,292325,-0.09762558341026306,2.7734053134918213,17240,70.16,7849,297,2338704,85894.359375,-3995.54443359375,10759.64904177,,
0.001,292354,0.02722497284412384,2.7696659564971924,17244,70.26,7850,297,2338936,108092.140625,-3943.06787109375,10758.566243320003,,
0.001,292383,-0.017313063144683838,2.759530544281006,17248,69.85,7851,297,2339168,205703.78125,-4601.841796875,10758.143413340002,,
0.001,292407,0.6475681066513062,2.745973587036133,17252,72.66,7851,297,2339360,169626.296875,-4274.0927734375,10758.212433650002,,
0.001,292430,0.4481489658355713,2.7192089557647705,17256,73.0,7852,297,2339544,141505.84375,-4293.27197265625,10753.73223704,,
0.001,292448,0.24109035730361938,2.698427200317383,17260,72.98,7852,297,2339688,191850.390625,-4133.45654296875,10753.17277064,,
0.001,292480,0.6437682509422302,2.6573309898376465,17264,72.97,7853,297,2339944,66757.8046875,-4189.802734375,10753.680861759998,,
0.001,292487,0.28559625148773193,2.6502685546875,17266,75.23,7853,297,2340000,217781.75,-3997.156982421875,10735.288509019998,,
,,,,,,,,2340000,,,,11014.020956800001,58.4
0.001,292500,0.34129366278648376,2.6373276710510254,17268,75.22,7855,297,2340104,153693.9375,-4530.82958984375,10736.307495649999,,
0.001,292526,0.2671526372432709,2.6171133518218994,17272,71.46,7856,297,2340312,76117.296875,-4552.396484375,10769.347356359998,,
0.001,292565,-0.007145002484321594,2.612173080444336,17276,71.54,7857,297,2340624,135136.78125,-4439.51171875,10769.14488161,,
0.001,292587,-0.020550742745399475,2.6059024333953857,17280,72.7,7857,297,2340800,151075.625,-4329.2177734375,10763.556513880003,,
0.001,292617,-0.37988799810409546,2.602412462234497,17284,71.21,7858,297,2341040,108125.6015625,-4503.404296875,10767.08042901,,
0.001,292640,0.07349424064159393,2.6037404537200928,17288,70.44,7858,297,2341224,222208.4375,-4350.5849609375,10814.16287036,,
0.001,292659,-0.22247713804244995,2.6036901473999023,17292,70.82,7859,297,2341376,152606.46875,-4652.85791015625,10818.33193227,,
0.001,292685,0.003423035144805908,2.6050236225128174,17296,70.58,7859,297,2341584,153389.734375,-3873.20947265625,10823.31039635,,
0.001,292698,0.09487093985080719,2.606699228286743,17300,70.7,7859,297,2341688,92328.1875,-4291.97998046875,10830.22744326,,
0.001,292726,0.49252569675445557,2.6079695224761963,17304,72.47,7860,297,2341912,92636.859375,-4631.2255859375,10828.28785865,,
0.001,292745,0.08556963503360748,2.6005239486694336,17308,72.59,7861,297,2342064,98827.4453125,-4340.12451171875,10831.960897260002,,
0.001,292754,-0.03833463788032532,2.597317934036255,17312,72.24,7861,297,2342136,169387.25,-4435.3056640625,10833.525665679997,,
0.001,292778,0.17871595919132233,2.5892956256866455,17316,70.92,7862,297,2342328,113554.375,-4328.646484375,10840.977823320001,,
0.001,292801,0.2708032727241516,2.577613353729248,17320,69.64,7862,297,2342512,178266.59375,-4196.90283203125,10840.671465349998,,
0.001,292822,0.06424917280673981,2.569261312484741,17324,60.85,7863,297,2342680,146564.203125,-4226.4599609375,10877.89925855,,
0.001,292833,0.04983794689178467,2.567115545272827,17328,51.77,7863,297,2342768,781626.25,-4531.43017578125,10988.79923493,,
0.001,292864,0.049490369856357574,2.563585042953491,17332,51.89,7864,297,2343016,154704.765625,-4238.505859375,10848.326686309998,,
0.001,292874,-0.05965431034564972,2.562058687210083,17336,49.31,7864,297,2343096,188169.15625,-4252.3115234375,10859.052641919998,,
0.001,292912,0.05258381366729736,2.56567120552063,17340,49.24,7865,297,2343400,164295.9375,-4297.7626953125,10862.51601749,,
0.001,292918,0.09088850021362305,2.565321445465088,17344,49.52,7865,297,2343448,140526.390625,-4256.74462890625,10863.701217070004,,
0.001,292950,0.1383799910545349,2.5629775524139404,17348,50.02,7866,297,2343704,162222.15625,-3917.164794921875,10864.015659739998,,
0.001,292972,-0.06420828402042389,2.552861213684082,17352,47.05,7867,297,2343880,82384.796875,-4450.509765625,10863.428192809999,,
0.001,293004,0.2645834684371948,2.5426411628723145,17356,47.2,7867,297,2344136,115926.03125,-4471.4384765625,10860.36211238,,
0.001,293013,0.20305831730365753,2.538926839828491,17360,47.66,7867,297,2344208,281512.0625,-4295.421875,10862.624216080001,,
0.001,293038,0.10026580095291138,2.521740674972534,17364,47.21,7868,297,2344408,125254.625,-3982.96875,10861.649964110002,,
0.001,293057,0.4002167582511902,2.507115364074707,17368,44.89,7868,297,2344560,234877.34375,-4259.6064453125,10879.96885318,,
0.001,293080,0.13049308955669403,2.4870588779449463,17372,44.01,7869,297,2344744,132567.203125,-4398.734375,10886.821856210001,,
0.001,293101,0.23419605195522308,2.4770359992980957,17376,44.54,7869,297,2344912,85492.984375,-4728.7685546875,10888.201167730002,,
0.001,293136,-0.23388326168060303,2.462986946105957,17380,44.23,7870,297,2345192,124200.640625,-4564.13330078125,10896.119501619996,,
0.001,293161,0.030854247510433197,2.4641616344451904,17384,44.61,7870,297,2345392,147716.03125,-4503.3916015625,10897.8172731,,
0.001,293185,-0.22886323928833008,2.4656286239624023,17388,44.02,7871,298,2345584,90005.859375,-4505.4482421875,10880.406323450003,,
0.001,293206,-0.19031232595443726,2.468972682952881,17392,43.94,7871,298,2345752,469635.40625,-4093.6171875,10881.047756439999,,
0.001,293212,-0.6059954762458801,2.4711203575134277,17396,43.83,7871,298,2345800,176217.421875,-4236.46875,10882.585650710003,,
0.001,293240,-0.268907368183136,2.4807281494140625,17400,43.36,7872,298,2346024,194020.53125,-4413.951171875,10883.823311909999,,
0.001,293266,-0.13705027103424072,2.4899542331695557,17404,41.91,7872,298,2346232,193408.65625,-4517.31982421875,10900.05965158,,
0.001,293284,-0.11265943944454193,2.4956674575805664,17408,41.69,7873,298,2346376,137655.4375,-4504.3310546875,10900.727989919998,,
0.001,293308,-0.03108661249279976,2.500473737716675,17412,41.86,7873,298,2346568,75888.3515625,-4464.3466796875,10900.415511500001,,
0.001,293334,0.09236074984073639,2.4989173412323,17416,42.18,7874,298,2346776,96818.40625,-4446.59326171875,10899.91416679,,
0.001,293344,0.2016330510377884,2.4954733848571777,17420,41.99,7874,298,2346856,123988.53125,-4372.7607421875,10900.719679500002,,
0.001,293370,-0.08636848628520966,2.488766670227051,17424,43.83,7874,298,2347064,174515.328125,-4295.06640625,10882.84702048,,
0.001,293399,0.14601591229438782,2.483870029449463,17428,43.26,7875,298,2347296,73315.140625,-4623.3984375,10882.67661731,,
0.001,293454,0.10006480664014816,2.479689598083496,17432,43.24,7876,298,2347736,289779.0625,-4516.6875,11023.437506769998,,
0.001,293526,-0.2293878197669983,2.5010416507720947,17436,43.31,7878,298,2348312,182334.78125,-4394.681640625,11022.918333639998,,
0.001,293577,-0.22849366068840027,2.5469322204589844,17440,46.7,7879,298,2348720,207095.28125,-4499.685546875,11023.45118511,,
0.001,293613,-0.2224191129207611,2.573232889175415,17444,51.99,7879,298,2349008,109971.2578125,-4419.66455078125,11013.477859129996,,
0.001,293621,-0.2975030541419983,2.5773210525512695,17448,54.09,7879,298,2349072,144577.03125,-4413.7509765625,11009.143488360001,,
0.001,293651,-0.3235597610473633,2.5914218425750732,17452,54.21,7880,298,2349312,123552.046875,-4538.51318359375,11008.484395649999,,
0.001,293673,0.016378819942474365,2.5968470573425293,17456,53.09,7880,298,2349488,118845.7890625,-4521.99609375,11014.31680263,,
0.001,293681,-0.2421983778476715,2.5976145267486572,17460,52.26,7881,298,2349552,171141.28125,-4715.19140625,11011.908259439999,,
0.001,293703,-0.16475063562393188,2.60223650932312,17464,53.12,7881,298,2349728,461239.3125,-4454.34326171875,11012.27864411,,
0.001,293730,0.15690143406391144,2.6116464138031006,17468,52.91,7882,298,2349944,82550.3125,-4373.400390625,11012.264928210001,,
0.001,293737,0.15219953656196594,2.6116371154785156,17468,52.91,7882,298,2350000,110002.1328125,-3853.0693359375,11012.264928210001,,
,,,,,,,,2350000,,,,11045.6523084,42.4
0.001,293763,-0.051254987716674805,2.6072423458099365,17472,53.63,7883,298,2350208,105186.109375,-4250.1982421875,11012.529544990002,,
0.001,293790,0.20434130728244781,2.6006336212158203,17476,53.17,7884,298,2350424,137058.125,-4397.0390625,11010.45011835,,
0.001,293824,-0.25327926874160767,2.58768892288208,17480,52.81,7885,298,2350696,96619.3359375,-4390.07470703125,11006.648942870004,,
0.001,293868,-0.2008315920829773,2.590400457382202,17484,52.63,7886,298,2351048,114169.484375,-4399.80908203125,11004.12878703,,
0.001,293896,0.07553674280643463,2.596367359161377,17488,52.78,7887,298,2351272,218333.8125,-4084.09716796875,11013.3522853,,
0.001,293934,-0.19813671708106995,2.597111225128174,17492,55.14,7888,298,2351576,281924.0,-4468.4755859375,10897.53544475,,
0.001,293951,0.45792487263679504,2.5977206230163574,17496,55.26,7888,298,2351712,136445.296875,-4289.111328125,10896.98120237,,
0.001,293986,-0.017686448991298676,2.5892863273620605,17500,56.21,7889,298,2351992,137642.40625,-4540.98779296875,10739.659531070001,,
0.001,294024,-0.0480254590511322,2.5748796463012695,17504,61.11,7890,298,2352296,111995.5859375,-4151.8720703125,10724.314469109999,,
0.001,294056,0.11722946166992188,2.5672223567962646,17508,61.18,7890,298,2352552,96818.2890625,-4128.21484375,10722.455274740001,,
0.001,294061,0.09521432965993881,2.5651426315307617,17512,61.98,7890,298,2352592,106036.6875,-4005.809326171875,10721.05786577,,
