train/critic_loss,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,train/ent_coef,rollout/ep_rew_mean,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
175872.03125,0.5705677270889282,332,279321,0.001,24.31,-4937.55224609375,2234672,3.873591661453247,10691.02618381,51444,6715,,
327546.28125,0.02630174160003662,332,279330,0.001,24.31,-5256.216796875,2234744,3.8667070865631104,10692.92105339,51448,6715,,
336861.375,0.44557851552963257,332,279340,0.001,24.61,-4662.1201171875,2234824,3.8589670658111572,10693.30943371,51452,6715,,
280149.1875,0.07765444368124008,332,279354,0.001,25.8,-4367.640625,2234936,3.853036642074585,10638.650032880001,51456,6716,,
369529.78125,0.45551687479019165,332,279358,0.001,26.06,-4684.7744140625,2234968,3.8507416248321533,10638.256501899998,51460,6716,,
420111.0,0.15602527558803558,332,279372,0.001,25.75,-5035.78662109375,2235080,3.846726655960083,10648.808881899999,51464,6716,,
231986.5,-0.595099925994873,332,279377,0.001,25.25,-5416.2724609375,2235120,3.845844268798828,10647.061787819997,51468,6716,,
498652.71875,0.3565843403339386,332,279390,0.001,25.29,-4734.603515625,2235224,3.8444643020629883,10647.37949231,51472,6716,,
367230.875,0.2343842089176178,332,279394,0.001,25.49,-5030.14794921875,2235256,3.842928409576416,10648.030337700002,51476,6716,,
152555.609375,0.09081561863422394,332,279407,0.001,25.49,-4969.93408203125,2235360,3.839766025543213,10649.493662810002,51480,6717,,
482564.25,0.0036865025758743286,332,279419,0.001,25.56,-5119.4921875,2235456,3.835350513458252,10651.16999259,51484,6717,,
445181.875,-0.01516491174697876,332,279429,0.001,24.8,-4797.09423828125,2235536,3.8338022232055664,10650.04203474,51488,6717,,
258766.21875,-0.5922455787658691,332,279434,0.001,24.85,-4813.943359375,2235576,3.833406448364258,10650.25936249,51492,6718,,
319921.9375,-0.4522090554237366,332,279447,0.001,24.11,-5078.50146484375,2235680,3.83449649810791,10867.64994083,51496,6718,,
292244.75,-0.3706461787223816,332,279459,0.001,23.97,-5002.609375,2235776,3.8398983478546143,10864.32270566,51500,6718,,
357810.3125,0.09035056084394455,332,279469,0.001,23.95,-5019.646484375,2235856,3.8467795848846436,10864.161441459997,51504,6718,,
226128.921875,-0.5683259963989258,332,279480,0.001,23.86,-5163.23828125,2235944,3.8534131050109863,10864.57217127,51508,6719,,
170479.65625,-0.4029659628868103,332,279489,0.001,23.84,-5348.85009765625,2236016,3.860776901245117,10866.957629899996,51512,6719,,
174822.1875,-0.21936941146850586,332,279505,0.001,21.16,-5043.0048828125,2236144,3.8755555152893066,10918.407706289996,51516,6719,,
321610.5625,-1.1329963207244873,332,279520,0.001,21.18,-4963.4228515625,2236264,3.889645576477051,10917.348042599999,51520,6719,,
370505.625,-0.517004132270813,332,279527,0.001,22.0,-5181.9951171875,2236320,3.896996021270752,10882.147486190002,51524,6720,,
358068.375,0.1868577003479004,332,279545,0.001,21.86,-5157.47705078125,2236464,3.9193179607391357,10885.258785560001,51528,6720,,
194705.890625,-1.090908408164978,332,279556,0.001,21.98,-5204.0126953125,2236552,3.932223320007324,10882.467203560002,51532,6720,,
140128.484375,-0.2861557602882385,332,279573,0.001,21.84,-5058.63037109375,2236688,3.9515018463134766,10882.485788520002,51536,6720,,
220720.625,-0.5340335965156555,332,279590,0.001,22.22,-5198.01708984375,2236824,3.980252981185913,10870.026628149997,51540,6721,,
427579.875,0.11927849054336548,332,279601,0.001,24.47,-4782.6943359375,2236912,3.9976930618286133,10830.31773477,51544,6721,,
170883.125,-0.6418304443359375,332,279610,0.001,23.73,-4726.51220703125,2236984,4.008331775665283,10832.96547922,51548,6721,,
254534.359375,-0.11751776933670044,332,279619,0.001,23.56,-4800.01953125,2237056,4.018826961517334,10833.380869030003,51552,6721,,
157629.5625,-0.2844020128250122,332,279630,0.001,21.84,-4600.98828125,2237144,4.02980899810791,10888.682373720003,51556,6721,,
448344.25,0.07294753193855286,332,279640,0.001,21.62,-5128.4326171875,2237224,4.044020652770996,10889.032637719998,51560,6722,,
239086.625,-0.3328096270561218,332,279651,0.001,21.69,-5255.748046875,2237312,4.055345058441162,10887.510088300001,51564,6722,,
218547.078125,-0.08311840891838074,332,279657,0.001,21.64,-5403.81396484375,2237360,4.062397003173828,10889.840036610001,51568,6722,,
330778.46875,-0.3150087594985962,332,279671,0.001,21.58,-4924.80078125,2237472,4.074594974517822,10889.56867465,51572,6722,,
255889.75,-0.016689568758010864,332,279684,0.001,21.38,-5078.12109375,2237576,4.084188461303711,10889.798527030001,51576,6722,,
278014.5625,-0.8505645990371704,332,279696,0.001,21.43,-5445.7607421875,2237672,4.090813159942627,10887.0763973,51580,6723,,
360582.1875,-0.04634338617324829,332,279712,0.001,21.34,-4884.06640625,2237800,4.102994441986084,10888.0994224,51584,6723,,
182730.34375,-0.37057721614837646,332,279731,0.001,21.32,-5149.814453125,2237952,4.113593101501465,10888.920108159999,51588,6724,,
193385.734375,-0.5521758198738098,332,279738,0.001,21.71,-5252.576171875,2238008,4.117278575897217,10890.637730940001,51592,6724,,
298887.375,0.1643170267343521,332,279752,0.001,21.72,-5070.31005859375,2238120,4.125999927520752,10892.460494609999,51596,6724,,
466105.0625,0.07188170403242111,332,279767,0.001,21.75,-4753.61962890625,2238240,4.130016326904297,10894.38951863,51600,6724,,
475968.625,0.29239851236343384,332,279779,0.001,23.78,-4564.06103515625,2238336,4.131712436676025,10826.60051713,51604,6725,,
132234.25,0.489279568195343,332,279789,0.001,23.75,-5551.7919921875,2238416,4.133216857910156,10827.49562898,51608,6725,,
222670.59375,0.06028178334236145,332,279799,0.001,23.78,-4691.6884765625,2238496,4.135627269744873,10825.246985860002,51612,6725,,
229251.34375,0.3938448429107666,332,279810,0.001,25.28,-4450.703125,2238584,4.135840892791748,10818.4195518,51616,6725,,
174407.453125,-0.30057865381240845,332,279820,0.001,25.25,-4652.76953125,2238664,4.133947849273682,10816.95269245,51620,6726,,
493098.0625,-0.015276893973350525,332,279827,0.001,25.73,-4474.02294921875,2238720,4.134398937225342,10848.958927599999,51624,6726,,
262860.8125,0.10641075670719147,332,279836,0.001,25.76,-4266.240234375,2238792,4.13237190246582,10849.005377970001,51628,6726,,
298068.5625,0.07325093448162079,332,279848,0.001,25.5,-4559.943359375,2238888,4.127600193023682,10852.1637094,51632,6726,,
372416.6875,0.05252555385231972,332,279856,0.001,25.56,-5001.9091796875,2238952,4.124398231506348,10851.499320749997,51636,6726,,
121529.0625,0.34293001890182495,332,279868,0.001,25.06,-4765.4365234375,2239048,4.124927997589111,10863.470510189996,51640,6726,,
133936.8125,0.5554009675979614,332,279873,0.001,22.07,-5127.6611328125,2239088,4.125011444091797,10903.24431539,51644,6727,,
275402.1875,0.2931087017059326,332,279889,0.001,22.08,-4519.7685546875,2239216,4.115604400634766,10900.878468530002,51648,6727,,
195618.59375,0.09918424487113953,332,279893,0.001,22.48,-5007.15771484375,2239248,4.113747596740723,10899.294297280001,51652,6727,,
258967.078125,-0.06619064509868622,332,279906,0.001,22.52,-4794.8984375,2239352,4.107398509979248,10897.81513053,51656,6727,,
153407.6875,0.5700636506080627,332,279912,0.001,22.54,-4881.78515625,2239400,4.10561466217041,10897.30564758,51660,6727,,
305608.5625,0.30900847911834717,332,279924,0.001,22.43,-4709.521484375,2239496,4.101170539855957,10893.545145740003,51664,6728,,
276475.6875,-0.2685880661010742,332,279937,0.001,22.66,-4823.408203125,2239600,4.095997333526611,10890.73799216,51668,6728,,
332698.75,0.18013472855091095,332,279941,0.001,22.67,-4586.4130859375,2239632,4.095272064208984,10890.768285080001,51672,6728,,
327687.875,-0.2947395443916321,332,279954,0.001,22.69,-4477.748046875,2239736,4.093979358673096,10887.39575227,51676,6729,,
189556.375,0.3767094612121582,332,279963,0.001,22.68,-4755.77392578125,2239808,4.09303092956543,10886.388417049999,51680,6729,,
417286.78125,0.26465457677841187,332,279976,0.001,22.81,-5273.94921875,2239912,4.088675022125244,10881.804092899998,51684,6729,,
345399.9375,-0.07739508152008057,332,279987,0.001,22.79,-4910.97021484375,2240000,4.089993476867676,10881.708550029998,51686,6730,,
,,,,,,,2240000,,,,,10978.9288916,17.4
405244.59375,,332,279988,0.001,22.76,,2240008,4.090940475463867,10881.55617678,51688,6730,,
237351.15625,0.17119774222373962,332,280003,0.001,22.27,-4790.0439453125,2240128,4.094147682189941,10880.214998299998,51692,6731,,
348915.75,0.018417149782180786,332,280013,0.001,22.33,-4747.84814453125,2240208,4.09510612487793,10879.547233270001,51696,6731,,
266931.40625,0.029735855758190155,332,280028,0.001,22.35,-4543.4951171875,2240328,4.093347072601318,10878.695954810002,51700,6731,,
418081.5625,0.27206146717071533,332,280040,0.001,20.45,-4505.62890625,2240424,4.091318130493164,10946.21556266,51704,6731,,
366245.6875,0.5650349259376526,332,280055,0.001,20.41,-4166.326171875,2240544,4.0877461433410645,10945.11301434,51708,6732,,
184601.34375,0.4647861123085022,332,280071,0.001,20.39,-4773.5634765625,2240672,4.087090015411377,10944.97780365,51712,6732,,
213221.0,0.5655430555343628,332,280080,0.001,20.53,-4735.50341796875,2240744,4.086026191711426,10776.422581469998,51716,6732,,
240344.15625,-0.012074165046215057,332,280096,0.001,20.54,-5139.51318359375,2240872,4.080566883087158,10777.98555113,51720,6733,,
204225.703125,-0.019372522830963135,332,280109,0.001,19.36,-4275.2138671875,2240976,4.079524993896484,10781.080422629999,51724,6733,,
280046.125,-0.45962226390838623,332,280115,0.001,19.44,-5021.552734375,2241024,4.081150054931641,10779.58517161,51728,6733,,
210684.015625,0.051657482981681824,332,280128,0.001,20.91,-5019.4208984375,2241128,4.083224296569824,10606.43695817,51732,6734,,
468005.4375,-0.022426433861255646,332,280141,0.001,20.81,-5059.552734375,2241232,4.085378646850586,10606.32840603,51736,6734,,
220613.734375,0.351549357175827,332,280150,0.001,20.79,-4822.294921875,2241304,4.087161540985107,10606.221080129999,51740,6734,,
246715.21875,-0.3850367069244385,332,280161,0.001,20.8,-5481.646484375,2241392,4.088232517242432,10605.37878727,51744,6734,,
269784.0,-0.29063284397125244,332,280173,0.001,22.82,-4881.6796875,2241488,4.092620849609375,10524.59305277,51748,6735,,
565855.375,0.3605988323688507,332,280185,0.001,22.29,-4886.87109375,2241584,4.097657680511475,10521.26579552,51752,6735,,
170199.46875,-0.8545745611190796,332,280195,0.001,22.54,-5020.0517578125,2241664,4.099039554595947,10518.704007280001,51756,6735,,
156202.46875,-0.05279795080423355,332,280201,0.001,22.5,-5143.1357421875,2241712,4.100916385650635,10518.415566239999,51760,6735,,
194378.25,-0.414225310087204,332,280215,0.001,22.24,-5403.5791015625,2241824,4.103785514831543,10520.199832219998,51764,6735,,
284801.78125,0.1130756288766861,332,280225,0.001,22.18,-4874.4619140625,2241904,4.107372283935547,10519.8289451,51768,6736,,
202196.828125,0.6822044849395752,332,280234,0.001,22.2,-5395.1044921875,2241976,4.1067070960998535,10519.88405716,51772,6736,,
185030.71875,0.4349868595600128,332,280245,0.001,22.14,-4667.9482421875,2242064,4.102607727050781,10520.35292377,51776,6736,,
231563.171875,0.08613045513629913,332,280256,0.001,22.1,-5245.32421875,2242152,4.097036838531494,10522.724086609996,51780,6736,,
328472.4375,-0.06974582374095917,332,280266,0.001,21.99,-4772.8828125,2242232,4.09304141998291,10523.937754659999,51784,6736,,
235529.078125,0.10638120770454407,332,280276,0.001,21.93,-5729.2763671875,2242312,4.091867923736572,10522.780016059998,51788,6736,,
253672.6875,-0.013352766633033752,332,280287,0.001,23.41,-4743.60009765625,2242400,4.092294216156006,10505.847791619999,51792,6737,,
107543.8828125,-0.3531707227230072,332,280292,0.001,23.3,-5426.77978515625,2242440,4.093703269958496,10505.280775899999,51796,6737,,
218368.09375,-0.481883704662323,332,280306,0.001,24.12,-5522.4619140625,2242552,4.10059928894043,10504.763018990001,51800,6737,,
228773.34375,-0.08632925897836685,332,280319,0.001,24.12,-4832.91064453125,2242656,4.105128288269043,10502.90609505,51804,6738,,
384140.46875,0.027718044817447662,332,280326,0.001,24.32,-4381.06103515625,2242712,4.107644557952881,10501.846928309998,51808,6738,,
337074.6875,-0.4602869749069214,332,280338,0.001,24.23,-4718.18896484375,2242808,4.113255023956299,10502.11459571,51812,6738,,
560636.4375,-0.05738610029220581,332,280350,0.001,22.55,-4979.455078125,2242904,4.121588706970215,10675.13836137,51816,6738,,
308874.3125,0.16098536550998688,332,280364,0.001,22.4,-4826.8017578125,2243016,4.129182815551758,10673.32906701,51820,6739,,
271481.6875,-0.45929116010665894,332,280379,0.001,22.26,-4882.17529296875,2243136,4.132592678070068,10672.092205429999,51824,6739,,
607795.6875,-0.039511293172836304,332,280393,0.001,22.13,-5314.29296875,2243248,4.137179851531982,10671.63331553,51828,6739,,
337922.65625,0.33458417654037476,332,280408,0.001,21.65,-4354.09130859375,2243368,4.146254062652588,10788.52957791,51832,6740,,
296383.6875,0.3137349784374237,332,280412,0.001,21.62,-5279.3232421875,2243400,4.147458553314209,10787.40783986,51836,6740,,
232359.140625,0.579841136932373,332,280430,0.001,21.64,-4529.7607421875,2243544,4.148626327514648,10784.77071582,51840,6740,,
176029.09375,0.6566884517669678,332,280444,0.001,21.84,-5318.421875,2243656,4.14127254486084,10783.09831296,51844,6740,,
215587.125,0.2823944687843323,332,280460,0.001,20.01,-5123.8466796875,2243784,4.1277289390563965,10864.165258569998,51848,6741,,
308007.46875,0.03295020014047623,332,280474,0.001,21.37,-5089.849609375,2243896,4.114461898803711,10822.918891880003,51852,6741,,
333960.25,-0.25418001413345337,332,280497,0.001,21.11,-4949.1572265625,2244080,4.093364238739014,10824.49234653,51856,6741,,
330466.625,0.11974827945232391,332,280518,0.001,21.53,-4587.2900390625,2244248,4.093605041503906,10824.953972649999,51860,6742,,
508661.125,-0.8572781085968018,332,280540,0.001,21.57,-5171.111328125,2244424,4.105109214782715,10827.66783748,51864,6742,,
175299.53125,0.2596815526485443,332,280561,0.001,24.36,-4708.37158203125,2244592,4.121490478515625,10709.747258300002,51868,6743,,
188103.109375,0.1482999622821808,332,280578,0.001,24.5,-4450.853515625,2244728,4.127532482147217,10711.32467625,51872,6743,,
372656.21875,0.42535755038261414,332,280608,0.001,26.02,-4692.89501953125,2244968,4.128458499908447,10702.437243280003,51876,6744,,
231428.0625,0.35663074254989624,332,280628,0.001,26.1,-4294.25634765625,2245128,4.125916004180908,10700.927104100001,51880,6744,,
205107.34375,0.5787868499755859,332,280674,0.001,27.61,-4585.7978515625,2245496,4.11594820022583,10673.45021193,51884,6745,,
361154.9375,0.007590878754854202,332,280711,0.001,27.7,-4178.9697265625,2245792,4.091506481170654,10675.87041704,51888,6746,,
296171.9375,-0.32389962673187256,332,280743,0.001,26.25,-5184.7333984375,2246048,4.080212593078613,10693.048058300003,51892,6747,,
376900.3125,-0.16766133904457092,332,280760,0.001,28.05,-5411.05859375,2246184,4.077861785888672,10666.01024506,51896,6747,,
202757.3125,0.1280589997768402,332,280780,0.001,30.07,-5155.15283203125,2246344,4.076099872589111,10525.61391705,51900,6747,,
272866.625,0.1630452573299408,332,280796,0.001,30.04,-4904.8515625,2246472,4.071823596954346,10527.422312450002,51904,6748,,
292651.625,-0.44537001848220825,332,280814,0.001,29.91,-5130.1611328125,2246616,4.06339168548584,10528.993121149999,51908,6749,,
216715.953125,0.054562777280807495,332,280827,0.001,32.2,-5015.67041015625,2246720,4.0572075843811035,10473.3681897,51912,6749,,
99383.65625,0.4941447079181671,332,280840,0.001,32.33,-4937.4560546875,2246824,4.052507400512695,10473.72748138,51916,6749,,
370138.03125,0.1748812347650528,332,280858,0.001,32.53,-4720.6494140625,2246968,4.0460920333862305,10474.92071529,51920,6750,,
162793.90625,0.39272767305374146,332,280875,0.001,32.59,-4476.0712890625,2247104,4.0384931564331055,10476.430226880002,51924,6750,,
370435.9375,0.25928258895874023,332,280893,0.001,33.03,-5232.982421875,2247248,4.0278754234313965,10477.562855350001,51928,6751,,
173607.28125,0.07693493366241455,332,280911,0.001,32.27,-5034.44677734375,2247392,4.010178089141846,10531.23662501,51932,6751,,
228513.9375,0.43285417556762695,332,280932,0.001,32.35,-5266.1484375,2247560,3.9824063777923584,10533.76629624,51936,6752,,
331895.625,0.5286138653755188,332,280952,0.001,33.19,-5384.1826171875,2247720,3.9500892162323,10534.887402360002,51940,6752,,
242878.84375,0.37458211183547974,332,280969,0.001,33.04,-4710.89990234375,2247856,3.92014741897583,10538.66631118,51944,6752,,
318389.625,0.12476600706577301,332,280988,0.001,32.92,-4164.05859375,2248008,3.8927292823791504,10536.22712888,51948,6753,,
371750.8125,-0.10074267536401749,332,280998,0.001,35.07,-5292.53759765625,2248088,3.884042978286743,10455.379574990002,51952,6753,,
216695.53125,0.006289228796958923,332,281014,0.001,35.11,-5124.1435546875,2248216,3.873141288757324,10454.855527029998,51956,6753,,
216308.796875,-0.2751535475254059,332,281024,0.001,38.87,-4879.935546875,2248296,3.8694989681243896,10356.14356022,51960,6754,,
210210.0625,-0.36987924575805664,332,281040,0.001,38.9,-5397.1005859375,2248424,3.866952896118164,10353.80791636,51964,6754,,
495992.375,0.10811808705329895,332,281047,0.001,36.12,-4317.05908203125,2248480,3.867906093597412,10471.80933548,51968,6754,,
365229.0625,-0.35280680656433105,332,281060,0.001,36.01,-5109.32666015625,2248584,3.869067668914795,10468.847597279999,51972,6754,,
146263.0,0.16980041563510895,332,281075,0.001,34.52,-4409.8125,2248704,3.8724770545959473,10477.69069521,51976,6755,,
364469.03125,-0.11829850822687149,332,281092,0.001,34.43,-5105.11328125,2248840,3.8785300254821777,10477.4304748,51980,6755,,
190368.953125,-0.11838902533054352,332,281108,0.001,33.33,-4956.45166015625,2248968,3.883902072906494,10496.58240842,51984,6756,,
349111.75,-0.13894692063331604,332,281124,0.001,33.34,-4478.6767578125,2249096,3.8905279636383057,10493.17763635,51988,6756,,
