train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
9162346.0,0.32093459367752075,368.51,38.2916374206543,0.001,22232,852,32828.65625,682,89032,130,-89582.65042736001
3385454.75,2.4722883701324463,377.95,36.98762130737305,0.001,22800,856,25478.638671875,699,91304,130,-89981.68376069
12391872.0,1.4067858457565308,395.33,34.79624938964844,0.001,23384,860,30233.888671875,717,93640,130,-88367.07403845999
26405528.0,1.715205192565918,391.68,32.66989517211914,0.001,23816,864,28479.201171875,731,95368,130,-89432.30459401998
16418115.0,2.3272061347961426,413.63,30.017108917236328,0.001,24568,868,25616.505859375,753,98376,130,-88419.18376069
16726293.0,1.7796399593353271,418.69,29.00885581970215,0.001,24815,872,29026.27734375,761,99364,130,-88127.55459402001
16476654.0,1.9510326385498047,418.98,27.588130950927734,0.001,25251,876,28011.154296875,775,101108,130,-88007.30459401998
2622558.5,0.637565553188324,431.36,26.95215606689453,0.001,25418,880,27278.615234375,780,101776,130,-87849.72959401998
4002350.5,-1.4927821159362793,440.52,26.829133987426758,0.001,26196,884,27634.759765625,805,104888,130,-87330.77126068999
21885728.0,-1.0596110820770264,467.12,27.457340240478516,0.001,26623,888,25047.28125,819,106596,130,-85378.42126069
11994440.0,-0.18417882919311523,471.96,26.74909019470215,0.001,27343,892,24510.0703125,841,109476,130,-84715.58611111999
3125801.0,1.732969880104065,466.93,25.788612365722656,0.001,27911,896,26074.35546875,859,111748,129,-85612.96111112
2800356.25,-0.3638145327568054,486.39,23.216060638427734,0.001,28824,900,24178.427734375,888,115400,129,-84561.28611112
2828488.5,0.15423870086669922,487.8,23.274751663208008,0.001,29064,904,23074.00390625,895,116360,129,-84240.83611112
