time/episodes,train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,train/ent_coef,time/total_timesteps,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
6304,39217.69921875,0.03252261132001877,87.35,197395,-4345.09716796875,10805.133168040002,251,0.001,1.9440340995788574,1579264,6281,,
6308,67046.328125,0.09806212037801743,86.81,197444,-4373.04541015625,10800.400269450003,251,0.001,1.934710144996643,1579656,6283,,
6312,38192.640625,0.2103087455034256,82.63,197461,-4365.72265625,10800.37193599,251,0.001,1.928566575050354,1579792,6283,,
6312,49382.609375,0.18195202946662903,82.63,197487,-4137.86328125,10800.37193599,251,0.001,1.9186896085739136,1580000,6284,,
,,,,,,,,,,1580000,,234.0,-1014.5571309999984
6316,56363.859375,0.059541210532188416,86.94,197565,-3899.95751953125,10791.410877370003,251,0.001,1.8873999118804932,1580624,6288,,
6320,65124.03515625,-0.2405516803264618,84.43,197644,-4266.3662109375,10814.615958549999,251,0.001,1.877583622932434,1581256,6290,,
6324,38569.66015625,-0.14628784358501434,85.76,197676,-4210.408203125,10830.351813099998,251,0.001,1.8880558013916016,1581512,6291,,
6328,167668.734375,-0.06036818027496338,86.5,197695,-4224.0615234375,10826.635718840002,251,0.001,1.8961201906204224,1581664,6291,,
6332,60250.0703125,-0.21874845027923584,79.44,197732,-4111.703125,10836.684384199998,251,0.001,1.9013819694519043,1581960,6292,,
6336,61047.25390625,0.07666982710361481,76.3,197774,-4059.423095703125,10831.199136720003,251,0.001,1.8932825326919556,1582296,6293,,
6340,66105.71875,0.1755627542734146,76.77,197816,-3936.67041015625,10829.635079689999,251,0.001,1.8784098625183105,1582632,6294,,
6344,157514.6875,0.07335150986909866,76.68,197852,-4041.40576171875,10827.657553910003,251,0.001,1.8598606586456299,1582920,6295,,
6348,42093.82421875,-0.07701708376407623,76.43,197908,-3980.60400390625,10827.39628706,251,0.001,1.8321391344070435,1583368,6296,,
6352,58846.3828125,-0.027688998728990555,79.13,197959,-3928.954833984375,10819.041143290002,251,0.001,1.814432144165039,1583776,6298,,
6356,33109.640625,0.08102209866046906,86.4,197993,-4065.95556640625,10799.795519340001,251,0.001,1.7944917678833008,1584048,6299,,
6360,283908.5625,0.0016585439443588257,85.37,198035,-4041.61279296875,10795.420902100002,251,0.001,1.7713541984558105,1584384,6300,,
6364,67177.9375,0.1450367569923401,88.32,198081,-4099.2998046875,10373.272033120002,251,0.001,1.7563985586166382,1584752,6301,,
6368,88450.6953125,0.16900265216827393,88.4,198114,-3897.82763671875,10373.063421830002,251,0.001,1.7429813146591187,1585016,6302,,
6372,55668.1484375,0.14650338888168335,88.03,198132,-4041.24462890625,10386.89194944,251,0.001,1.737879991531372,1585160,6303,,
6376,23896.083984375,0.10488039255142212,87.48,198169,-3856.24755859375,10384.865637910001,251,0.001,1.721351146697998,1585456,6304,,
6380,45888.4140625,0.19770930707454681,78.1,198215,-4114.7734375,10389.66356135,251,0.001,1.6995495557785034,1585824,6305,,
6384,65522.6015625,-0.1895291656255722,80.45,198254,-4122.96337890625,10388.032416600001,251,0.001,1.6827259063720703,1586136,6306,,
6388,55577.73828125,0.010990574955940247,79.77,198299,-3840.44775390625,10384.97034224,251,0.001,1.67303466796875,1586496,6307,,
6392,71273.890625,-0.1028505191206932,80.49,198337,-3987.53662109375,10389.937585,251,0.001,1.6793278455734253,1586800,6308,,
6396,43442.07421875,0.06512981653213501,80.46,198387,-3986.278076171875,10409.959247699999,251,0.001,1.7011133432388306,1587200,6309,,
6400,53142.421875,0.1407269835472107,81.02,198434,-3989.43798828125,10409.82266911,251,0.001,1.7005201578140259,1587576,6310,,
6404,59230.20703125,0.09040327370166779,83.88,198469,-3929.10107421875,10381.155935280001,251,0.001,1.6903775930404663,1587856,6311,,
6408,47228.484375,-0.025313835591077805,84.1,198491,-4055.668701171875,10382.844473520001,251,0.001,1.684838891029358,1588032,6312,,
6412,68715.2578125,-0.1747955083847046,84.06,198526,-4145.984375,10388.88670643,251,0.001,1.6840941905975342,1588312,6312,,
6416,73331.5625,-0.27206748723983765,80.28,198559,-4093.909912109375,10399.67692509,251,0.001,1.7005081176757812,1588576,6313,,
6420,62250.828125,0.06310892850160599,83.51,198628,-4135.3740234375,9035.352264049998,251,0.001,1.7479214668273926,1589128,6315,,
6424,52684.12890625,-0.2457369863986969,83.22,198664,-4044.098876953125,9028.7054187,251,0.001,1.7607790231704712,1589416,6316,,
6428,52621.8125,-0.21968598663806915,82.03,198699,-4041.31201171875,9033.08697976,251,0.001,1.7730066776275635,1589696,6317,,
6430,72467.53125,-0.09427931159734726,82.2,198737,-3902.2890625,9037.72280712,251,0.001,1.7886699438095093,1590000,6318,,
,,,,,,,,,,1590000,,241.6,-1347.3248163999997
6432,26364.046875,-0.011132258921861649,82.55,198751,-4017.3818359375,9039.593222630001,251,0.001,1.7913742065429688,1590112,6322,,
6436,42967.109375,-0.013614773750305176,85.38,198790,-4144.0908203125,9032.47216762,251,0.001,1.7890571355819702,1590424,6323,,
6440,26550.046875,0.025539010763168335,85.77,198832,-4137.81640625,9027.053449500001,251,0.001,1.7708768844604492,1590760,6324,,
6444,46144.1328125,-0.1824156641960144,86.43,198895,-4194.2666015625,9020.31199794,251,0.001,1.7798364162445068,1591264,6326,,
6448,34356.34375,0.09322570264339447,86.81,198942,-4181.16650390625,9025.482535280002,251,0.001,1.7989790439605713,1591640,6328,,
6452,38603.75,-0.11770392954349518,83.99,198957,-4251.53466796875,9036.36560418,251,0.001,1.8020448684692383,1591760,6328,,
6456,50980.65234375,-0.01560918614268303,78.57,199019,-3879.21875,9048.21391684,251,0.001,1.806795597076416,1592256,6330,,
6460,34563.8828125,-0.1750318557024002,79.67,199115,-4257.095703125,9054.64996479,251,0.001,1.8044989109039307,1593024,6333,,
6464,77666.984375,-0.0831770971417427,75.92,199178,-4063.57568359375,9477.223623569998,251,0.001,1.8214462995529175,1593528,6335,,
6468,57000.9453125,0.05396442860364914,76.52,199225,-3867.535400390625,9476.32483616,251,0.001,1.819618821144104,1593904,6336,,
6472,63568.53515625,-0.5152149796485901,82.24,199265,-4231.7705078125,8901.7700519,251,0.001,1.8308947086334229,1594224,6337,,
6476,81831.546875,-0.010038688778877258,86.88,199312,-3900.61572265625,8905.75983302,251,0.001,1.8590649366378784,1594600,6338,,
6480,45042.23046875,0.06087832152843475,86.86,199331,-4222.501953125,8909.91488382,251,0.001,1.8672316074371338,1594752,6339,,
6484,51935.47265625,-0.3465143144130707,84.18,199360,-4054.0830078125,8934.11154911,251,0.001,1.884105920791626,1594984,6340,,
6488,28997.890625,-0.09672556817531586,83.91,199401,-3822.4541015625,8936.912052779999,251,0.001,1.908716082572937,1595312,6340,,
6492,64001.2109375,-0.04675411432981491,82.85,199439,-3819.4072265625,8936.95720409,251,0.001,1.9355199337005615,1595616,6341,,
6496,45879.85546875,-0.13255387544631958,81.61,199503,-3994.72705078125,8931.89697644,251,0.001,1.9712610244750977,1596128,6343,,
6500,34812.72265625,-0.10563710331916809,81.01,199564,-4098.7265625,8935.62890672,251,0.001,1.9731961488723755,1596616,6344,,
6504,20519.888671875,0.07814058661460876,80.74,199655,-4209.6513671875,8971.30063867,251,0.001,1.9499189853668213,1597344,6347,,
6508,70573.5,0.27257969975471497,80.87,199730,-4014.735107421875,8971.04824953,251,0.001,1.9489006996154785,1597944,6349,,
6512,59732.46875,0.2147994041442871,81.47,199794,-4021.250244140625,8955.568684659998,251,0.001,1.93362295627594,1598456,6351,,
6516,44906.1875,0.11858280748128891,80.82,199844,-4299.9736328125,8946.86698776,251,0.001,1.9118201732635498,1598856,6353,,
6520,50060.4765625,0.33673667907714844,79.16,199882,-4064.98779296875,10301.32736609,251,0.001,1.8958170413970947,1599160,6354,,
6524,29369.0234375,-0.12873372435569763,77.76,199927,-4296.1396484375,10301.53124899,251,0.001,1.8823658227920532,1599520,6355,,
6528,227931.625,0.0975455716252327,84.83,199967,-4314.607421875,10201.65118855,251,0.001,1.8815206289291382,1599840,6356,,
6529,39272.54296875,-0.030081316828727722,84.62,199987,-4197.16552734375,10202.26918957,251,0.001,1.8765031099319458,1600000,6356,,
,,,,,,,,,,1600000,,431.4,-37199.194065799995
6532,305773.875,0.15636925399303436,94.12,200020,-4356.744140625,10118.5103268,251,0.001,1.8764930963516235,1600264,6363,,
6536,37368.8359375,0.2763538360595703,91.72,200063,-4220.5625,10121.760439970001,251,0.001,1.8691874742507935,1600608,6364,,
6540,31360.609375,0.10508888214826584,91.51,200090,-4376.07080078125,10121.65493052,251,0.001,1.8483577966690063,1600824,6364,,
6544,43603.8359375,-0.036407195031642914,94.7,200119,-4098.77001953125,10123.28383565,251,0.001,1.8300668001174927,1601056,6365,,
6548,32449.85546875,0.025428608059883118,94.42,200151,-4159.5908203125,10110.17846581,251,0.001,1.8194212913513184,1601312,6366,,
6552,53928.16796875,-0.0030965879559516907,94.31,200235,-4047.125732421875,10100.129512349999,251,0.001,1.799882173538208,1601984,6369,,
6556,39574.92578125,0.1619102656841278,94.69,200263,-4032.93896484375,10117.860886,251,0.001,1.793211579322815,1602208,6370,,
6560,239251.296875,0.0007024407386779785,94.96,200328,-4264.91162109375,10112.18593272,251,0.001,1.7768195867538452,1602728,6371,,
6564,71478.1640625,0.15540242195129395,104.69,200353,-4141.37548828125,10025.09421841,251,0.001,1.773427963256836,1602928,6372,,
6568,41583.546875,0.055326882749795914,103.75,200382,-3980.65234375,10028.89202413,251,0.001,1.7732024192810059,1603160,6372,,
6572,71454.609375,0.10485789179801941,98.45,200419,-3991.740234375,10601.739279459998,251,0.001,1.7660763263702393,1603456,6373,,
6576,56544.7578125,0.1027117669582367,94.14,200440,-3955.654052734375,10613.86178258,251,0.001,1.7597826719284058,1603624,6374,,
6580,30027.9453125,0.14384159445762634,93.98,200476,-4094.5546875,10609.61325358,251,0.001,1.747177243232727,1603912,6375,,
6584,53502.2109375,-0.10092602670192719,94.17,200516,-4128.9658203125,10598.892774269998,251,0.001,1.7396825551986694,1604232,6376,,
6588,43382.5234375,-0.027001671493053436,94.95,200535,-4198.56005859375,10594.096780659998,251,0.001,1.7422497272491455,1604384,6376,,
6592,48053.4609375,-0.08198344707489014,99.45,200602,-4260.6123046875,9553.06253456,251,0.001,1.7844148874282837,1604920,6378,,
6596,61042.328125,-0.19366373121738434,100.84,200637,-4030.95947265625,9557.738120600001,251,0.001,1.801126480102539,1605200,6379,,
6600,60094.64453125,-0.021351071074604988,102.77,200672,-4132.2763671875,9527.33218275,251,0.001,1.8135766983032227,1605480,6380,,
6604,40423.0,0.023612570017576218,103.05,200718,-4101.5048828125,9512.80220301,251,0.001,1.8326727151870728,1605848,6381,,
6608,51043.0234375,-0.14330124855041504,101.86,200745,-3933.08154296875,9506.39826297,251,0.001,1.8487540483474731,1606064,6382,,
6612,28237.31640625,-0.2699996829032898,103.15,200776,-4080.9091796875,9510.18087351,251,0.001,1.8700631856918335,1606312,6383,,
6616,28448.44921875,-0.1068982183933258,103.37,200793,-4304.16796875,9516.832337479998,251,0.001,1.8823449611663818,1606448,6383,,
6620,60698.7421875,-0.07773542404174805,99.47,200823,-4161.8486328125,9519.10651943,251,0.001,1.9022936820983887,1606688,6384,,
6624,30449.916015625,-0.1628446877002716,99.24,200846,-4185.392578125,9523.27995856,251,0.001,1.9134079217910767,1606872,6385,,
6628,62013.796875,0.09141863882541656,89.82,200894,-4240.8408203125,9622.82254326,251,0.001,1.9200201034545898,1607256,6386,,
6632,82505.421875,0.05352567508816719,81.26,200913,-4300.8720703125,9708.02907815,251,0.001,1.918987512588501,1607408,6387,,
6636,401659.25,0.2065715789794922,80.62,200955,-4168.78369140625,9710.87739569,251,0.001,1.914795160293579,1607744,6388,,
6640,32936.4921875,0.09605362266302109,80.16,200973,-4156.046875,9717.35340455,251,0.001,1.913324236869812,1607888,6388,,
6644,53019.671875,-0.021138165146112442,76.54,201014,-4018.3408203125,9718.301767399998,251,0.001,1.9153940677642822,1608216,6390,,
6648,32922.5078125,0.07174360752105713,76.54,201032,-3947.2265625,9730.65852697,251,0.001,1.9190106391906738,1608360,6390,,
6652,42804.30078125,0.01926940679550171,76.54,201071,-3984.827880859375,9739.49361498,251,0.001,1.9209245443344116,1608672,6391,,
6656,61619.0234375,0.004721716046333313,74.24,201103,-3953.29931640625,9741.89707908,251,0.001,1.9200291633605957,1608928,6392,,
6660,72632.5625,-0.07588370144367218,73.6,201118,-4064.1318359375,9744.90033181,251,0.001,1.9219218492507935,1609048,6393,,
6664,50348.74609375,0.1648453027009964,63.84,201169,-4074.427001953125,9840.7579933,251,0.001,1.926335334777832,1609456,6394,,
6668,35754.15625,-0.03565765917301178,63.19,201195,-4190.96484375,9841.63971215,251,0.001,1.9306138753890991,1609664,6395,,
6672,58243.32421875,0.017010848969221115,63.88,201234,-4079.453125,9842.107010180001,251,0.001,1.9353249073028564,1609976,6396,,
6673,49363.046875,0.14172041416168213,63.88,201237,-4190.85791015625,9842.107010180001,251,0.001,1.9353983402252197,1610000,6396,,
,,,,,,,,,,1610000,,49.8,10954.601052600001
6676,37732.37109375,-0.049294523894786835,64.23,201266,-3934.0712890625,9844.686872429998,251,0.001,1.9293336868286133,1610232,6398,,
6680,81827.0546875,-0.03772473335266113,64.17,201292,-3943.674560546875,9847.035476529998,251,0.001,1.9287984371185303,1610440,6399,,
6684,92405.859375,0.1467684954404831,64.24,201312,-4183.34326171875,9849.74151783,251,0.001,1.9314463138580322,1610600,6399,,
6688,86297.875,0.019170470535755157,64.31,201381,-4217.8349609375,9857.65812883,251,0.001,1.944865107536316,1611152,6401,,
6692,314719.5,0.11423122137784958,61.02,201405,-4100.10546875,10897.84667216,251,0.001,1.9461865425109863,1611344,6402,,
6696,46114.68359375,-0.05012660473585129,60.1,201441,-3826.7197265625,10890.62455577,251,0.001,1.9328927993774414,1611632,6403,,
6700,41563.015625,0.06561438739299774,59.09,201498,-4163.2080078125,10914.39222531,251,0.001,1.908491611480713,1612088,6404,,
6704,54987.9765625,0.026646308600902557,67.12,201577,-4149.31298828125,9725.707480860001,251,0.001,1.8842569589614868,1612720,6406,,
6708,62488.21875,-0.14583531022071838,66.03,201617,-3987.89892578125,9727.72795831,251,0.001,1.8806169033050537,1613040,6407,,
6712,66819.203125,0.16852396726608276,64.69,201661,-4099.3955078125,9729.13140094,251,0.001,1.878442406654358,1613392,6408,,
6716,41412.00390625,-0.03324943035840988,64.96,201688,-4135.9208984375,9730.30386906,251,0.001,1.8666410446166992,1613608,6409,,
6720,62198.125,-0.08073226362466812,67.22,201794,-4170.24658203125,9528.482957099997,251,0.001,1.8289740085601807,1614456,6412,,
6724,55893.3359375,0.11128655076026917,67.38,201802,-4213.9267578125,9523.44107063,251,0.001,1.8285012245178223,1614520,6412,,
6728,57953.12890625,-0.270509272813797,66.93,201845,-4050.28466796875,9521.38693396,251,0.001,1.8345260620117188,1614864,6414,,
6732,58479.03515625,0.08053556084632874,70.11,201904,-4022.642822265625,8893.924882070001,251,0.001,1.8428782224655151,1615336,6415,,
6736,74297.828125,-0.04085158556699753,70.81,201941,-4247.0498046875,8886.83449544,251,0.001,1.8360519409179688,1615632,6416,,
6740,47910.6875,0.35328230261802673,70.73,201989,-4272.22021484375,8883.54333998,251,0.001,1.8326666355133057,1616016,6417,,
6744,72572.203125,-0.14512193202972412,76.1,202014,-4208.7470703125,8873.47364406,251,0.001,1.833106517791748,1616216,6418,,
6748,39763.06640625,-0.27738240361213684,75.66,202042,-4199.2333984375,8868.665721360001,251,0.001,1.8467670679092407,1616440,6419,,
6752,62736.2109375,-0.29386526346206665,75.76,202074,-3999.799560546875,8868.79550928,251,0.001,1.8688855171203613,1616696,6420,,
6756,53380.94140625,0.02930290997028351,74.63,202106,-4344.68017578125,8861.05641652,251,0.001,1.8993394374847412,1616952,6421,,
6760,51339.0390625,0.0719081461429596,74.42,202141,-4098.48681640625,8860.0755136,251,0.001,1.92965567111969,1617232,6422,,
6764,75025.7109375,-0.2761858105659485,74.56,202168,-4149.93896484375,8858.62330385,251,0.001,1.947709083557129,1617448,6422,,
6768,63440.625,-0.25100773572921753,74.19,202208,-4017.188232421875,8858.222005939999,251,0.001,1.9730932712554932,1617768,6423,,
6772,59155.40625,0.2621873617172241,73.34,202251,-3971.24267578125,8862.344539830001,251,0.001,1.9847190380096436,1618112,6424,,
6776,38006.12890625,0.11756637692451477,76.87,202296,-4042.544677734375,8854.395547690001,251,0.001,1.9805593490600586,1618472,6426,,
6780,37125.91015625,-0.1319672018289566,77.44,202322,-3929.52783203125,8863.612859010002,251,0.001,1.9778631925582886,1618680,6427,,
6784,42877.515625,-0.28302860260009766,85.65,202390,-4316.287109375,8808.473905710001,251,0.001,1.9816148281097412,1619224,6429,,
6785,42906.84375,0.6051492691040039,85.81,202487,-4097.45166015625,8796.785330910001,251,0.001,1.9834446907043457,1620000,6431,,
,,,,,,,,,,1620000,,237.0,6507.552107400001
6788,26260.390625,0.3025084137916565,90.16,202514,-4262.275390625,8679.218458460002,251,0.001,1.9673540592193604,1620216,6436,,
6792,80217.5625,-0.023513615131378174,90.5,202561,-4270.49560546875,8664.60617775,251,0.001,1.9468010663986206,1620592,6437,,
6796,50438.09375,0.0192125141620636,93.5,202591,-4292.9873046875,8654.40902687,251,0.001,1.937127709388733,1620832,6438,,
6800,98216.671875,0.3131909966468811,92.99,202622,-4315.375,8660.3688637,251,0.001,1.9230655431747437,1621080,6438,,
6804,51238.9375,0.22066649794578552,87.26,202654,-4122.50927734375,9844.29516776,251,0.001,1.9020203351974487,1621336,6440,,
6808,66560.4375,0.009142331779003143,90.4,202699,-4240.8759765625,9822.166460209999,251,0.001,1.8756766319274902,1621696,6441,,
6812,90697.734375,-0.14214247465133667,90.16,202738,-4103.33203125,9826.535155960002,251,0.001,1.858077883720398,1622008,6443,,
6816,56783.76953125,-0.12492690980434418,90.7,202835,-4136.5048828125,9826.604107610001,251,0.001,1.848512887954712,1622784,6445,,
6820,45965.984375,0.0005401633679866791,92.19,202892,-4292.08740234375,10031.87427301,251,0.001,1.8488330841064453,1623240,6446,,
6824,55069.828125,-0.03490016236901283,92.76,202988,-4400.431640625,10046.44409025,251,0.001,1.8516613245010376,1624008,6449,,
6828,27783.998046875,-0.39793896675109863,93.92,203031,-4182.2919921875,10046.84644246,251,0.001,1.8706351518630981,1624352,6450,,
6832,53906.828125,-0.19887982308864594,90.77,203084,-4350.52392578125,10673.203817160002,251,0.001,1.9312634468078613,1624776,6452,,
