train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
136396.3125,43.76,1819216,0.001,227389,2.790456771850586,10595.836783440001,0.4851841330528259,259,12996,7020,-4588.0078125,,
154305.484375,46.62,1819616,0.001,227439,2.7428958415985107,10572.843737000001,-0.20324444770812988,259,13000,7021,-4188.3935546875,,
60669.1796875,49.62,1820000,0.001,227487,2.7156150341033936,10439.11853703,0.03557553514838219,259,13003,7022,-4526.548828125,,
,,1820000,,,,,,,,,,245.0,8845.679379199999
120159.4296875,50.52,1820048,0.001,227493,2.713167667388916,10443.630133700002,0.34136316180229187,259,13004,7026,-4464.92578125,,
95360.421875,51.37,1820272,0.001,227521,2.692831039428711,10449.666811750001,0.22507278621196747,259,13008,7026,-4431.443359375,,
123546.625,52.39,1820472,0.001,227546,2.673454523086548,10443.01165981,0.36337095499038696,259,13012,7027,-4300.6943359375,,
162997.75,52.53,1820624,0.001,227565,2.6613242626190186,10423.85931383,0.12843529880046844,259,13016,7028,-4492.99169921875,,
114914.484375,52.83,1820792,0.001,227586,2.6528284549713135,10425.82265816,0.03455933928489685,259,13020,7029,-4520.5341796875,,
82580.28125,53.08,1820992,0.001,227611,2.644874334335327,10424.75380248,-0.03618074953556061,259,13024,7030,-4322.1826171875,,
118999.453125,52.49,1821168,0.001,227633,2.640289545059204,10419.24170778,0.257568359375,259,13028,7031,-4696.70263671875,,
111938.0703125,57.26,1821240,0.001,227642,2.639069080352783,10189.76095269,0.030734777450561523,259,13032,7031,-4533.3564453125,,
105995.75,57.54,1821416,0.001,227664,2.639498472213745,10191.40715252,-0.0778052806854248,259,13036,7031,-4950.0517578125,,
117539.3359375,57.72,1821616,0.001,227689,2.644613742828369,10190.295455700001,-0.1370871663093567,259,13040,7032,-4026.38623046875,,
83041.171875,58.07,1821792,0.001,227711,2.6456832885742188,10197.98834066,-0.3027591407299042,259,13044,7032,-4515.521484375,,
90549.796875,57.28,1822048,0.001,227743,2.6504456996917725,10209.977042499999,0.5059868097305298,259,13048,7033,-4897.98876953125,,
81801.03125,57.11,1822240,0.001,227767,2.6464991569519043,10215.281057459999,0.007672853767871857,259,13052,7034,-4410.58837890625,,
151495.375,53.63,1822368,0.001,227783,2.646791934967041,10214.012846849999,-0.01925075054168701,259,13056,7034,-4538.611328125,,
133663.546875,54.29,1822536,0.001,227804,2.6515610218048096,10221.99171424,0.10820337384939194,259,13060,7034,-4404.4833984375,,
148439.6875,54.12,1822712,0.001,227826,2.656482458114624,10226.68403296,-0.09558487683534622,259,13064,7035,-4073.15576171875,,
238952.453125,53.87,1822888,0.001,227848,2.6602718830108643,10238.801635459999,0.11518409848213196,259,13068,7036,-4367.38525390625,,
150131.96875,55.27,1823120,0.001,227877,2.6532657146453857,10210.90101068,0.17905737459659576,259,13072,7036,-4483.123046875,,
119221.34375,55.79,1823472,0.001,227921,2.6367175579071045,10212.015499250001,-0.1509253978729248,259,13076,7038,-4054.43603515625,,
109535.25,56.86,1823680,0.001,227947,2.6340253353118896,10200.05930492,0.2051418125629425,259,13080,7038,-4117.4580078125,,
80910.71875,57.98,1823872,0.001,227971,2.6353189945220947,10138.78564701,-0.6135094165802002,259,13084,7039,-4242.06396484375,,
134500.59375,57.79,1823952,0.001,227981,2.6390812397003174,10116.48050384,0.08171235024929047,259,13088,7039,-4300.9326171875,,
217820.078125,53.6,1824232,0.001,228016,2.6530544757843018,10233.31474601,-0.21612241864204407,259,13092,7040,-4128.87744140625,,
230424.90625,54.71,1824288,0.001,228023,2.656276226043701,10190.19909666,-0.34385088086128235,259,13096,7040,-4122.9580078125,,
117652.5625,51.89,1824544,0.001,228055,2.672337532043457,10215.913353310001,0.12006397545337677,259,13100,7041,-4763.6416015625,,
101370.984375,48.57,1824688,0.001,228073,2.6778464317321777,10347.09100309,0.21123331785202026,259,13104,7041,-4425.044921875,,
89602.0859375,47.79,1824976,0.001,228109,2.6963884830474854,10346.321822279999,-0.34504351019859314,259,13108,7042,-4328.9638671875,,
139600.125,51.85,1825080,0.001,228122,2.703590154647827,10316.42445486,-0.009545832872390747,259,13112,7042,-3873.1162109375,,
145462.5,50.12,1825312,0.001,228151,2.716902256011963,10349.07805137,-0.5546503663063049,259,13116,7043,-4489.119140625,,
151515.90625,50.57,1825536,0.001,228179,2.723179817199707,10342.266938120001,-0.30346494913101196,259,13120,7044,-4285.31640625,,
164558.25,50.71,1825680,0.001,228197,2.728595018386841,10340.215836270001,0.015142656862735748,259,13124,7044,-4683.2138671875,,
131924.59375,50.63,1825832,0.001,228216,2.7364449501037598,10340.859126939999,0.015072882175445557,259,13128,7045,-4065.00439453125,,
103379.078125,46.68,1826008,0.001,228238,2.747851848602295,10555.335215659998,-0.559769332408905,259,13132,7045,-4582.4814453125,,
188195.796875,47.4,1826120,0.001,228252,2.752023696899414,10512.44755191,-0.11982119828462601,259,13136,7045,-4628.373046875,,
133005.03125,47.18,1826240,0.001,228267,2.7573344707489014,10509.607378419998,0.12536819279193878,259,13140,7046,-4249.7353515625,,
101845.21875,46.94,1826424,0.001,228290,2.7594704627990723,10504.83211922,0.02253955602645874,259,13144,7046,-3976.0947265625,,
191320.859375,46.71,1826648,0.001,228318,2.753368377685547,10508.009625879999,0.3365511894226074,259,13148,7047,-3917.69140625,,
220419.5,47.09,1826712,0.001,228326,2.7523128986358643,10499.512733959999,-0.053559157997369766,259,13152,7048,-4102.322265625,,
72244.0546875,47.86,1826888,0.001,228348,2.7498786449432373,10491.961445629999,0.13828805088996887,259,13156,7048,-4724.658203125,,
119131.375,47.02,1826992,0.001,228361,2.747704029083252,10491.333214499999,-0.005586147308349609,259,13160,7049,-4352.3876953125,,
57400.265625,47.24,1827208,0.001,228388,2.7456912994384766,10492.444316049998,-0.17208153009414673,259,13164,7049,-4463.58349609375,,
89996.9453125,45.98,1827304,0.001,228400,2.7458043098449707,10525.126478499998,-0.2576789855957031,259,13168,7050,-4309.8330078125,,
112193.9375,46.3,1827448,0.001,228418,2.747291088104248,10522.758455669999,0.34176453948020935,259,13172,7050,-4236.31689453125,,
93524.5078125,45.98,1827536,0.001,228429,2.7474417686462402,10532.2232305,0.02760840207338333,259,13176,7051,-4617.2568359375,,
155820.40625,44.43,1827728,0.001,228453,2.746913433074951,10551.427651300002,0.13110584020614624,259,13180,7052,-4749.4208984375,,
138790.703125,43.38,1827760,0.001,228457,2.746488571166992,10602.70713922,-0.08976191282272339,259,13184,7052,-4457.02001953125,,
121028.875,43.29,1827952,0.001,228481,2.750764846801758,10623.91952698,-0.7214841246604919,259,13188,7053,-4545.904296875,,
83163.484375,43.32,1828008,0.001,228488,2.753011703491211,10644.74431883,0.1963132619857788,259,13192,7053,-4200.529296875,,
140077.015625,41.88,1828216,0.001,228514,2.7690138816833496,10682.91446809,-0.10256336629390717,259,13196,7054,-4132.0966796875,,
73022.03125,41.84,1828240,0.001,228517,2.7707226276397705,10680.10126638,-0.2334139049053192,259,13200,7054,-4025.70361328125,,
114464.9140625,41.14,1828440,0.001,228542,2.7872211933135986,10682.86739652,0.21381475031375885,259,13204,7055,-4416.349609375,,
104284.765625,41.25,1828576,0.001,228559,2.793945789337158,10687.08990207,-0.00860828161239624,259,13208,7056,-4338.724609375,,
113093.9921875,36.33,1828680,0.001,228572,2.7956185340881348,10722.199887320001,-0.0465674102306366,259,13212,7056,-4410.4853515625,,
113571.6875,35.84,1828880,0.001,228597,2.797006607055664,10733.2477735,-0.2682080566883087,259,13216,7057,-4195.9697265625,,
106609.765625,35.08,1829064,0.001,228620,2.801154375076294,10738.48553815,-0.1860494166612625,259,13220,7058,-4336.68408203125,,
112981.53125,34.78,1829216,0.001,228639,2.8064990043640137,10742.56084508,-0.24090568721294403,259,13224,7058,-4202.1318359375,,
161514.21875,35.2,1829504,0.001,228675,2.8214540481567383,10745.753338050003,-0.19770388305187225,259,13228,7059,-3928.9072265625,,
106888.421875,34.23,1829600,0.001,228687,2.826220989227295,10753.69624694,-0.39689284563064575,259,13232,7059,-4495.1142578125,,
99450.03125,35.07,1829752,0.001,228706,2.836982250213623,10726.054423430001,-0.05357930064201355,259,13236,7060,-4415.8017578125,,
72300.8203125,35.11,1829984,0.001,228735,2.849374532699585,10729.67796233,0.13713304698467255,259,13240,7060,-4550.1298828125,,
115376.078125,35.11,1830000,0.001,228737,2.849947929382324,10729.67796233,,259,13240,7060,,,
,,1830000,,,,,,,,,,65.0,10874.401823600001
77178.5859375,35.15,1830168,0.001,228758,2.8503928184509277,10728.113361830001,0.2385791540145874,259,13244,7062,-4226.66796875,,
166154.90625,35.51,1830296,0.001,228774,2.8457183837890625,10724.758779509999,-0.07416999340057373,259,13248,7063,-4260.26953125,,
83395.0859375,35.14,1830504,0.001,228800,2.8358654975891113,10733.94759018,0.183211088180542,259,13252,7064,-4975.48486328125,,
77846.84375,34.25,1830728,0.001,228828,2.8205080032348633,10745.299517070001,0.2647842764854431,259,13256,7064,-4404.2607421875,,
98930.109375,35.1,1830952,0.001,228856,2.8045084476470947,10739.18038032,0.06325984001159668,259,13260,7065,-4334.498046875,,
190086.796875,35.08,1831112,0.001,228876,2.7962939739227295,10739.906508380001,0.3260934352874756,259,13264,7066,-4616.40478515625,,
194582.96875,34.85,1831264,0.001,228895,2.7861907482147217,10740.236725350002,-0.3762966990470886,259,13268,7066,-4388.30224609375,,
131109.78125,34.75,1831472,0.001,228921,2.781766891479492,10737.117330440002,0.14640040695667267,259,13272,7066,-4307.5625,,
133549.03125,34.92,1831576,0.001,228934,2.779416561126709,10741.797581269999,0.2415049523115158,259,13276,7067,-4187.24609375,,
95692.78125,35.09,1831856,0.001,228969,2.7684261798858643,10736.81009611,0.5090826749801636,259,13280,7068,-4199.4951171875,,
126429.03125,38.96,1831976,0.001,228984,2.7605443000793457,10495.649552109999,-0.23981785774230957,259,13284,7068,-4066.96728515625,,
98782.09375,39.13,1832200,0.001,229012,2.751965284347534,10497.63683178,0.2457558661699295,259,13288,7069,-4509.72705078125,,
131676.875,39.43,1832456,0.001,229044,2.7469322681427,10501.23654777,-0.16054858267307281,259,13292,7069,-4260.630859375,,
187458.6875,42.64,1832672,0.001,229071,2.7442071437835693,10185.47743318,-0.2586905062198639,259,13296,7070,-4817.724609375,,
198989.765625,43.75,1832776,0.001,229084,2.7458341121673584,10146.333118300001,-0.03680291771888733,259,13300,7071,-4526.9658203125,,
127025.7109375,44.0,1833008,0.001,229113,2.75191330909729,10139.23500068,-0.33436012268066406,259,13304,7071,-4252.97509765625,,
163179.28125,45.87,1833344,0.001,229155,2.780808687210083,10073.44817711,-0.06855679303407669,259,13308,7072,-4175.67431640625,,
244189.96875,46.83,1833496,0.001,229174,2.7892630100250244,10075.6441237,-0.07343987375497818,259,13312,7073,-4285.6953125,,
100139.609375,46.75,1833688,0.001,229198,2.7935678958892822,10079.30738826,-0.4106634259223938,259,13316,7073,-4133.505859375,,
172144.171875,47.28,1833920,0.001,229227,2.790231704711914,10081.72963466,0.38450098037719727,259,13320,7074,-3767.80322265625,,
146326.015625,47.48,1834136,0.001,229254,2.7738513946533203,10080.48305556,0.015829600393772125,259,13324,7075,-4153.4443359375,,
115866.4921875,47.02,1834344,0.001,229280,2.756241798400879,10078.891369930001,-0.043667614459991455,259,13328,7076,-4318.970703125,,
377852.0625,46.27,1834736,0.001,229329,2.7350528240203857,9970.89378137,0.2310970425605774,259,13332,7077,-4380.98974609375,,
202083.109375,46.19,1834944,0.001,229355,2.728795289993286,9966.182637029999,-0.06876346468925476,259,13336,7077,-4234.80908203125,,
99818.109375,46.36,1835208,0.001,229388,2.7336723804473877,9958.319849750002,0.12056277692317963,259,13340,7078,-4131.4580078125,,
154517.921875,48.91,1835264,0.001,229395,2.736501693725586,9952.07263407,-0.2951605021953583,259,13344,7078,-4537.51318359375,,
125924.5546875,48.55,1835448,0.001,229418,2.753089189529419,9953.327200460002,-0.4153166115283966,259,13348,7079,-4269.4990234375,,
160233.765625,48.32,1835632,0.001,229441,2.7778587341308594,9945.672045370004,-0.6341894268989563,259,13352,7079,-4565.62939453125,,
148563.484375,48.26,1835808,0.001,229463,2.8020105361938477,9936.701851419999,-0.2845122814178467,259,13356,7080,-4586.31689453125,,
120465.453125,51.75,1835912,0.001,229476,2.8123831748962402,9666.05858909,-0.22313104569911957,259,13360,7080,-4001.87158203125,,
66882.5,53.96,1836088,0.001,229498,2.8384311199188232,9428.35168471,-0.29126861691474915,259,13364,7081,-4365.13330078125,,
97118.6953125,53.97,1836136,0.001,229504,2.844745397567749,9427.55118377,-0.5745519399642944,259,13368,7081,-3652.65625,,
139573.171875,54.01,1836328,0.001,229528,2.8608996868133545,9429.573908750002,0.1757424771785736,259,13372,7082,-4134.63818359375,,
80200.9765625,53.8,1836464,0.001,229545,2.864170789718628,9432.5045222,0.16063275933265686,259,13376,7082,-4871.337890625,,
85668.3828125,53.96,1836568,0.001,229558,2.866558074951172,9426.143906210002,-0.4163914918899536,259,13380,7083,-4144.37890625,,
76208.6484375,49.88,1836744,0.001,229580,2.8723855018615723,9678.51129036,-0.43022429943084717,259,13384,7083,-4507.99169921875,,
149085.75,50.34,1836912,0.001,229601,2.8799149990081787,9682.35003074,0.2712632715702057,259,13388,7084,-4346.994140625,,
132485.40625,50.43,1837008,0.001,229613,2.881819725036621,9670.39507866,-0.19814833998680115,259,13392,7085,-4534.5693359375,,
162150.84375,47.22,1837200,0.001,229637,2.888077735900879,9990.28429468,-0.028402872383594513,259,13396,7085,-4096.56982421875,,
214433.328125,46.21,1837448,0.001,229668,2.8893752098083496,10034.126923529999,-0.08258721232414246,259,13400,7086,-4034.7626953125,,
141181.4375,46.43,1837624,0.001,229690,2.8881869316101074,10046.150476339999,-0.2453123778104782,259,13404,7087,-4968.37109375,,
200966.4375,44.37,1837736,0.001,229704,2.8868472576141357,10110.42143465,-0.44600650668144226,259,13408,7087,-4307.77734375,,
182658.5625,44.53,1838048,0.001,229743,2.8975887298583984,9935.61246537,0.07923448085784912,259,13412,7088,-4671.17529296875,,
149154.84375,45.21,1838216,0.001,229764,2.892909526824951,9929.36375159,0.036388590931892395,259,13416,7089,-4364.30810546875,,
114905.0078125,45.16,1838480,0.001,229797,2.8971810340881348,9938.59849687,-0.07378123700618744,259,13420,7090,-4410.60888671875,,
190554.9375,45.08,1838568,0.001,229808,2.9017653465270996,9944.01325462,-0.1424393355846405,259,13424,7090,-4494.0068359375,,
108732.265625,45.11,1838752,0.001,229831,2.9068095684051514,9948.877628280003,-0.17854201793670654,259,13428,7090,-4563.85498046875,,
181456.625,44.26,1838952,0.001,229856,2.913480281829834,10138.20432656,-0.364523708820343,259,13432,7091,-4360.00390625,,
105637.578125,46.53,1839288,0.001,229898,2.909959554672241,9965.12565049,0.34320366382598877,259,13436,7092,-4357.53466796875,,
147635.421875,48.16,1839392,0.001,229911,2.9023008346557617,9969.550059170002,0.03016151487827301,259,13440,7093,-3525.941650390625,,
107186.515625,47.19,1839584,0.001,229935,2.8892526626586914,9971.26574347,0.7059407830238342,259,13444,7093,-4152.6240234375,,
115316.796875,47.77,1839696,0.001,229949,2.8776657581329346,9794.679526580001,-0.19243671000003815,259,13448,7094,-4153.34130859375,,
152505.71875,48.07,1839856,0.001,229969,2.8662092685699463,9786.84106825,-0.20119115710258484,259,13452,7094,-4279.4560546875,,
194126.34375,48.34,1840000,0.001,229987,2.8567943572998047,9786.469037320001,0.47257333993911743,259,13454,7095,-4327.833984375,,
,,1840000,,,,,,,,,,42.0,10593.573423599999
105519.4921875,48.61,1840032,0.001,229991,2.855522394180298,9792.66386453,-0.24910816550254822,259,13456,7095,-4197.9130859375,,
94596.1328125,44.6,1840208,0.001,230013,2.847466230392456,10048.018122799998,0.22162388265132904,259,13460,7096,-4723.9326171875,,
115416.109375,42.19,1840256,0.001,230019,2.844190835952759,10285.12958238,0.14666876196861267,259,13464,7096,-4291.4921875,,
167109.5,42.61,1840560,0.001,230057,2.808126211166382,10275.82604127,0.18783965706825256,259,13468,7097,-3723.189697265625,,
101918.9375,42.81,1840696,0.001,230074,2.7858426570892334,10271.80019752,-0.004387356340885162,259,13472,7097,-4144.23779296875,,
109120.3046875,43.31,1840904,0.001,230100,2.762831211090088,10265.365972499998,0.19877588748931885,259,13476,7098,-4209.666015625,,
91336.6796875,44.42,1841088,0.001,230123,2.7444005012512207,10265.111230579998,0.2623354196548462,259,13480,7098,-4025.2236328125,,
166439.859375,44.55,1841128,0.001,230128,2.7414498329162598,10260.269057670002,-0.20065927505493164,259,13484,7098,-3928.642578125,,
117429.3984375,44.41,1841320,0.001,230152,2.7369132041931152,10251.32072306,-0.29624706506729126,259,13488,7099,-4340.0771484375,,
89493.203125,43.98,1841368,0.001,230158,2.7370665073394775,10260.42774788,0.20656882226467133,259,13492,7100,-4102.9658203125,,
134341.875,43.77,1841568,0.001,230183,2.736703395843506,10264.732413480002,0.02487429976463318,259,13496,7101,-4633.53076171875,,
123274.9453125,44.12,1841768,0.001,230208,2.7305591106414795,10260.18501427,0.3372113108634949,259,13500,7101,-4307.5205078125,,
125819.265625,43.83,1841880,0.001,230222,2.7194173336029053,10254.55577342,0.15061956644058228,259,13504,7102,-4178.8173828125,,
115449.984375,44.0,1842032,0.001,230241,2.706106424331665,10255.827998249999,0.5251293182373047,259,13508,7102,-4524.142578125,,
153114.921875,42.96,1842216,0.001,230264,2.688030958175659,10429.22058999,0.18337863683700562,259,13512,7103,-4293.8818359375,,
104311.21875,42.26,1842376,0.001,230284,2.672293186187744,10436.01023052,0.3193027079105377,259,13516,7103,-4071.187744140625,,
118070.140625,42.14,1842528,0.001,230303,2.654339075088501,10429.363420999998,0.22462423145771027,259,13520,7104,-4141.5859375,,
98789.71875,43.51,1842608,0.001,230313,2.64561128616333,10406.00858982,0.19278129935264587,259,13524,7104,-4503.8583984375,,
229887.171875,43.57,1842760,0.001,230332,2.6279296875,10399.53748662,0.1365765929222107,259,13528,7105,-4608.08544921875,,
