time/time_elapsed,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,time/episodes,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
9559,-0.5769340991973877,0.001,301,81723.296875,16264,359834,10790.65815025,2878776,53.81,-4590.34765625,2.9190969467163086,,
9559,0.364931583404541,0.001,301,92077.5625,16268,359865,10778.792854309999,2879024,55.26,-5121.2314453125,2.9440693855285645,,
9560,0.43738481402397156,0.001,301,112635.1875,16272,359894,10490.233519839998,2879256,58.97,-5126.189453125,2.948758602142334,,
9561,0.5382204055786133,0.001,301,83455.3828125,16276,359935,10483.139480939999,2879584,59.99,-5034.681640625,2.927006244659424,,
9561,0.18743450939655304,0.001,301,220361.625,16280,359967,10482.544052610001,2879840,59.97,-4901.88037109375,2.9102861881256104,,
9562,0.34541207551956177,0.001,301,192267.203125,16282,359987,10480.87645772,2880000,60.4,-4689.759765625,2.8931164741516113,,
,,,,,,,,2880000,,,,8308.903326399999,108.6
9563,0.325458824634552,0.001,301,151423.796875,16284,359996,10483.79340838,2880072,59.85,-4687.8671875,2.884523868560791,,
9563,0.1420266330242157,0.001,301,120342.765625,16288,360023,10483.3045462,2880288,57.4,-4439.53515625,2.8601672649383545,,
9564,-0.12539124488830566,0.001,301,165732.6875,16292,360039,10485.195359409998,2880416,57.81,-4655.435546875,2.8525164127349854,,
9564,0.18555548787117004,0.001,301,96590.734375,16296,360056,10487.74956241,2880552,57.59,-4759.8720703125,2.848269462585449,,
9565,-0.07238870859146118,0.001,301,73631.953125,16300,360089,10487.980374820001,2880816,57.8,-4656.6103515625,2.844269037246704,,
9565,0.4621102213859558,0.001,301,134293.265625,16304,360112,10490.03583257,2881000,57.94,-4976.0234375,2.8443989753723145,,
9566,-0.1035548523068428,0.001,301,66220.0703125,16308,360148,10491.30371206,2881288,58.59,-4613.5068359375,2.847559690475464,,
9566,0.06825220584869385,0.001,301,284590.1875,16312,360160,10494.37866333,2881384,58.09,-4869.3271484375,2.849419593811035,,
9567,0.325027734041214,0.001,301,135746.375,16316,360191,10497.332478100001,2881632,57.36,-4731.15576171875,2.859827995300293,,
9567,0.08682237565517426,0.001,301,137974.0625,16320,360196,10503.379867829999,2881672,56.45,-4828.75048828125,2.860130548477173,,
9567,0.09804468601942062,0.001,301,81054.9375,16324,360234,10504.87541434,2881976,56.04,-4720.697265625,2.8469815254211426,,
9568,-0.17656496167182922,0.001,301,165963.21875,16328,360280,10501.232607970003,2882344,56.74,-5173.9677734375,2.816901206970215,,
9569,-0.05412574112415314,0.001,301,102284.546875,16332,360307,10502.06758032,2882560,57.04,-4643.1328125,2.812239408493042,,
9569,-0.1460869312286377,0.001,301,187156.25,16336,360329,10496.87196527,2882736,57.27,-4737.923828125,2.8120062351226807,,
9570,-0.07173921167850494,0.001,301,136694.59375,16340,360349,10499.295149169997,2882896,56.83,-4446.3115234375,2.8135478496551514,,
9570,0.05102066695690155,0.001,301,98625.90625,16344,360385,10503.750355010001,2883184,56.01,-4681.02099609375,2.8031368255615234,,
9571,0.05084816366434097,0.001,301,111994.0703125,16348,360406,10492.13427602,2883352,57.35,-5059.11376953125,2.797957181930542,,
9571,-0.2712143361568451,0.001,301,93851.046875,16352,360442,10493.48952915,2883640,56.72,-4605.9833984375,2.781536817550659,,
9572,-0.33958113193511963,0.001,301,137203.234375,16356,360459,10491.735446570001,2883776,56.43,-4858.2158203125,2.7780306339263916,,
9572,0.2400522232055664,0.001,301,185547.953125,16360,360483,10494.200573560001,2883968,56.49,-4987.279296875,2.7743685245513916,,
9572,-0.3497201204299927,0.001,301,110751.9609375,16364,360494,10496.959625010002,2884056,56.16,-5005.8740234375,2.770120143890381,,
9573,-0.06005240976810455,0.001,301,140846.71875,16368,360527,10501.731024410003,2884320,56.21,-4726.52734375,2.7749552726745605,,
9573,-0.06703445315361023,0.001,301,171838.3125,16372,360546,10788.53510696,2884472,53.0,-4856.35546875,2.7790603637695312,,
9574,0.463523805141449,0.001,301,83651.671875,16376,360580,10799.485319049998,2884744,51.77,-4917.3994140625,2.796701192855835,,
9575,-0.3093586266040802,0.001,301,162249.40625,16380,360614,10795.065031389999,2885016,51.5,-4753.33544921875,2.810386896133423,,
9575,-0.3840603232383728,0.001,301,118998.078125,16384,360642,10797.458601740003,2885240,51.56,-4706.4140625,2.8213822841644287,,
9576,0.30304306745529175,0.001,301,119059.7109375,16388,360671,10789.256525440001,2885472,51.8,-5350.912109375,2.8375651836395264,,
9576,-0.2274342030286789,0.001,301,120707.640625,16392,360705,10786.32226124,2885744,51.46,-4981.2216796875,2.8536276817321777,,
9577,0.4074445366859436,0.001,301,107228.9609375,16396,360746,10787.24375565,2886072,51.67,-5235.291015625,2.8569438457489014,,
9578,-0.33520984649658203,0.001,301,149433.46875,16400,360796,10788.783825110002,2886472,51.37,-4824.341796875,2.849473237991333,,
9579,0.1764746606349945,0.001,301,100738.59375,16404,360823,10776.044623490001,2886688,55.28,-4995.8466796875,2.8593056201934814,,
9579,0.3218558430671692,0.001,301,220216.15625,16408,360848,10776.49942002,2886888,56.26,-4589.703125,2.864734649658203,,
9580,0.21768783032894135,0.001,301,184412.03125,16412,360901,10775.79234021,2887312,56.31,-4571.78125,2.8735125064849854,,
9580,0.6089269518852234,0.001,301,247606.140625,16416,360917,10762.75591309,2887440,57.93,-5284.22607421875,2.8722004890441895,,
9581,0.10969483852386475,0.001,301,127912.03125,16420,360951,10759.626957999999,2887712,58.33,-5246.310546875,2.86889386177063,,
9582,0.25241923332214355,0.001,301,86375.625,16424,360982,10762.692829990003,2887960,59.08,-5028.81005859375,2.8617377281188965,,
9582,0.15633973479270935,0.001,301,216731.1875,16428,361012,10760.657617,2888200,59.0,-5009.7607421875,2.867230176925659,,
9583,0.30222904682159424,0.001,301,78202.265625,16432,361045,10759.27814029,2888464,58.99,-4739.4052734375,2.8667337894439697,,
9583,0.34048569202423096,0.001,301,132074.640625,16436,361081,10762.945372320002,2888752,58.11,-4943.6357421875,2.8562674522399902,,
9584,-0.3437378406524658,0.001,301,71735.8359375,16440,361111,10759.92952401,2888992,59.8,-4926.3515625,2.8563334941864014,,
9585,-0.39103972911834717,0.001,301,125326.9453125,16444,361150,10761.689608190001,2889304,59.43,-4980.21484375,2.8643882274627686,,
9585,0.03457458317279816,0.001,301,97612.3984375,16448,361171,10767.381327,2889472,59.12,-4902.4384765625,2.8667449951171875,,
9586,-0.25192147493362427,0.001,301,143331.453125,16452,361190,10752.54469589,2889624,61.95,-5050.697265625,2.8664729595184326,,
9586,-0.16988368332386017,0.001,301,107172.375,16456,361208,10754.46957332,2889768,62.05,-4648.2177734375,2.867063522338867,,
9586,-0.2904694080352783,0.001,301,94201.140625,16460,361236,10758.507067900002,2889992,61.55,-4770.41064453125,2.86818528175354,,
9586,,0.001,301,138661.140625,16460,361237,10758.507067900002,2890000,61.55,,2.868469715118408,,
,,,,,,,,2890000,,,,10879.341922,38.0
9587,0.21827906370162964,0.001,301,136984.578125,16464,361259,10757.635918330001,2890176,61.8,-5346.4873046875,2.8667376041412354,,
9588,-0.19800753891468048,0.001,301,110593.25,16468,361284,10753.502330019997,2890376,62.53,-4994.6884765625,2.8638086318969727,,
9588,-0.4391108751296997,0.001,301,143982.625,16472,361297,10769.56804088,2890480,60.48,-4889.587890625,2.865252733230591,,
9589,0.06592005491256714,0.001,301,95684.9921875,16476,361337,10768.35914891,2890800,60.3,-4732.6318359375,2.873135805130005,,
9589,0.5885629057884216,0.001,301,126394.5546875,16480,361354,10775.624023150001,2890936,59.62,-5199.8515625,2.8756160736083984,,
9589,0.05185253918170929,0.001,301,128799.1015625,16484,361371,10768.998249219998,2891072,59.52,-4867.36767578125,2.8707923889160156,,
9590,0.26113778352737427,0.001,301,67644.5546875,16488,361388,10778.304637669999,2891208,58.5,-5077.791015625,2.859746217727661,,
9590,-0.3503997325897217,0.001,301,122688.21875,16492,361407,10786.18037112,2891360,57.8,-4592.3974609375,2.8522348403930664,,
9590,-0.23202410340309143,0.001,301,102328.40625,16496,361421,10786.671394500001,2891472,57.64,-4766.44287109375,2.8499560356140137,,
9591,0.6133650541305542,0.001,301,135853.3125,16500,361443,10790.167036320001,2891648,57.03,-4580.6943359375,2.8445663452148438,,
9591,0.007618248462677002,0.001,301,67476.3515625,16504,361460,10799.101236999999,2891784,53.15,-5044.83740234375,2.8343613147735596,,
9591,0.5993576645851135,0.001,301,111922.453125,16508,361481,10796.988493920002,2891952,51.49,-5185.51318359375,2.820728302001953,,
9592,0.18179573118686676,0.001,301,117061.578125,16512,361504,10799.073792509998,2892136,50.6,-4926.3232421875,2.810323715209961,,
9592,-0.10054746270179749,0.001,301,177317.53125,16516,361514,10811.97876569,2892216,48.98,-4646.9970703125,2.8090932369232178,,
9592,-0.2870200276374817,0.001,301,74942.703125,16520,361538,10816.976478730001,2892408,48.12,-4958.41796875,2.8085598945617676,,
9593,-0.029738768935203552,0.001,301,106104.203125,16524,361563,10816.379703900002,2892608,47.48,-4714.9033203125,2.8113276958465576,,
9593,0.22935909032821655,0.001,301,135025.78125,16528,361574,10820.827899209999,2892696,47.16,-4852.05419921875,2.811662435531616,,
9594,-0.2696448862552643,0.001,301,129697.5,16532,361597,10822.732321819996,2892880,46.54,-4650.4189453125,2.811617851257324,,
9594,-0.0754261314868927,0.001,301,186733.015625,16536,361614,10828.558032289999,2893016,45.96,-4955.7705078125,2.8174567222595215,,
9594,-0.32515212893486023,0.001,301,97218.609375,16540,361630,10832.284064339998,2893144,44.44,-4280.01025390625,2.82539963722229,,
9595,-0.07429144531488419,0.001,301,115930.5078125,16544,361651,10832.061975449998,2893312,44.35,-4599.2587890625,2.840024709701538,,
9595,-0.5494526624679565,0.001,301,146368.78125,16548,361663,10836.70602733,2893408,42.77,-4510.7451171875,2.8486602306365967,,
9595,0.1685895025730133,0.001,301,121826.515625,16552,361685,10852.913538149998,2893584,39.36,-4783.826171875,2.865572452545166,,
9596,-0.13942497968673706,0.001,301,84674.0625,16556,361728,10848.893146879998,2893928,39.66,-4465.533203125,2.8884730339050293,,
9597,-0.2570701241493225,0.001,301,86887.4765625,16560,361758,10839.674765319998,2894168,40.6,-4775.91552734375,2.9069771766662598,,
9597,-0.3010612726211548,0.001,301,125178.15625,16564,361791,10831.018460720003,2894432,41.39,-4704.75537109375,2.938389539718628,,
9598,-0.46133148670196533,0.001,301,96422.9296875,16568,361847,10825.112620939999,2894880,41.67,-4842.6201171875,2.988501787185669,,
9599,0.06729629635810852,0.001,301,83553.0390625,16572,361858,10815.317613199999,2894968,43.66,-4867.52001953125,2.996929407119751,,
9599,0.12813445925712585,0.001,301,74588.15625,16576,361897,10809.287374820002,2895280,44.1,-4891.7412109375,3.007746934890747,,
9600,-0.3060363829135895,0.001,301,125082.8828125,16580,361921,10793.8246699,2895472,45.91,-4988.1162109375,3.012240171432495,,
9600,0.1671714186668396,0.001,301,182516.171875,16584,361945,10801.18351343,2895664,45.13,-4914.90673828125,3.0127596855163574,,
9601,-0.052197933197021484,0.001,301,81132.640625,16588,361984,10798.94696922,2895976,45.99,-4749.97265625,2.9995462894439697,,
9601,0.11149153858423233,0.001,301,78915.5859375,16592,361998,10792.550667259999,2896088,47.55,-5108.4921875,2.9975686073303223,,
9602,0.2695814371109009,0.001,301,94340.046875,16596,362043,10784.8476717,2896448,48.29,-5257.25634765625,2.977151393890381,,
9602,0.5644711256027222,0.001,301,155632.0625,16600,362050,10779.548881790002,2896504,49.08,-5369.17529296875,2.971973180770874,,
9603,0.40724560618400574,0.001,301,104897.6328125,16604,362081,10779.830082440001,2896752,49.11,-5120.18017578125,2.956125497817993,,
9604,-0.46357694268226624,0.001,301,219835.34375,16608,362113,10780.82276843,2897008,49.24,-4762.50439453125,2.9403607845306396,,
9604,0.2850094139575958,0.001,301,97234.0703125,16612,362139,10764.99905645,2897216,50.5,-4868.0380859375,2.9303531646728516,,
9605,0.7486082315444946,0.001,301,96255.2890625,16616,362178,10764.05401097,2897528,51.02,-5145.4423828125,2.913726568222046,,
9605,0.3880576491355896,0.001,301,104342.109375,16620,362195,10759.16018876,2897664,51.43,-5037.23583984375,2.9051647186279297,,
9606,0.4694381654262543,0.001,301,268185.59375,16624,362238,10754.870382959998,2898008,51.63,-4958.43212890625,2.88788104057312,,
9607,-0.3248889446258545,0.001,301,152761.71875,16628,362271,10730.452915200001,2898272,52.22,-4768.865234375,2.868536949157715,,
9607,-0.5016458034515381,0.001,301,98904.859375,16632,362305,10726.8253293,2898544,52.64,-5007.2783203125,2.865138292312622,,
9607,0.4824228882789612,0.001,301,96711.96875,16636,362315,10654.757527660002,2898624,54.39,-4976.2607421875,2.8644607067108154,,
9608,0.005846932530403137,0.001,301,102061.78125,16640,362363,10652.948516269998,2899008,54.78,-5062.4013671875,2.8434336185455322,,
9609,-0.10537630319595337,0.001,301,130804.890625,16644,362388,10440.02339413,2899208,56.14,-4910.3896484375,2.8373773097991943,,
9610,0.2736254930496216,0.001,301,93144.4296875,16648,362430,10433.563186909998,2899544,56.82,-5212.39306640625,2.842416524887085,,
9610,0.08841932564973831,0.001,301,174433.328125,16652,362452,10433.578903029998,2899720,57.46,-5081.912109375,2.8431360721588135,,
9611,-0.03786006569862366,0.001,301,202361.65625,16656,362482,10435.972459519999,2899960,58.12,-4938.7607421875,2.845818281173706,,
9611,0.2321743667125702,0.001,301,150122.5625,16656,362487,10435.972459519999,2900000,58.12,-4867.5888671875,2.8458456993103027,,
,,,,,,,,2900000,,,,10678.062611,116.2
9612,0.1481904685497284,0.001,301,85543.84375,16660,362491,10442.6714268,2900032,57.12,-5012.15673828125,2.8453664779663086,,
9612,0.48911893367767334,0.001,301,106389.015625,16664,362527,10451.15209481,2900320,56.06,-4949.8388671875,2.8353424072265625,,
9613,0.2801332473754883,0.001,301,150461.5,16668,362573,10453.8628864,2900688,56.05,-5084.5048828125,2.830648422241211,,
9614,0.21126317977905273,0.001,301,131094.859375,16672,362606,10458.97308067,2900952,55.06,-5375.43115234375,2.822145700454712,,
9614,0.33068957924842834,0.001,301,103759.890625,16676,362628,10465.18924195,2901128,55.41,-4862.49169921875,2.8156418800354004,,
9615,0.8716513514518738,0.001,301,70100.984375,16680,362664,10482.01020645,2901416,53.73,-5196.9375,2.803941249847412,,
9616,-0.5141481161117554,0.001,301,78541.5546875,16684,362716,10481.850247670001,2901832,54.39,-4988.3681640625,2.779306173324585,,
9616,0.4144430458545685,0.001,301,92492.25,16688,362739,10485.75137086,2902016,53.86,-5285.09619140625,2.7751638889312744,,
9617,0.18836529552936554,0.001,301,135724.328125,16692,362780,10488.13166214,2902344,54.01,-4998.7197265625,2.759059190750122,,
9618,-0.3226768374443054,0.001,301,144575.65625,16696,362809,10491.817071759999,2902576,55.09,-4838.23828125,2.747861385345459,,
9618,-0.23327237367630005,0.001,301,101093.71875,16700,362831,10495.92376384,2902752,54.87,-4535.08984375,2.7499585151672363,,
9619,-0.17751623690128326,0.001,301,107187.8671875,16704,362862,10495.35611002,2903000,55.21,-4972.15234375,2.7550034523010254,,
9619,0.29458585381507874,0.001,301,83210.1640625,16708,362884,10490.71622737,2903176,55.21,-4803.8193359375,2.7628421783447266,,
9620,0.11168485879898071,0.001,301,107799.109375,16712,362912,10503.466873799998,2903400,54.32,-4566.322265625,2.768733501434326,,
9620,-0.35164546966552734,0.001,301,163143.21875,16716,362934,10502.712783849998,2903576,54.29,-4320.265625,2.7740421295166016,,
9621,-0.28943711519241333,0.001,301,114236.234375,16720,362966,10505.77434918,2903832,54.25,-4579.56689453125,2.7827234268188477,,
9621,-0.33911779522895813,0.001,301,75136.25,16724,362985,10509.64463019,2903984,54.31,-4467.26123046875,2.7811083793640137,,
9622,-0.2369890809059143,0.001,301,142662.796875,16728,363028,10533.557131079999,2904328,54.16,-4656.5771484375,2.7716751098632812,,
9623,-0.08786296844482422,0.001,301,105747.78125,16732,363054,10534.616447479999,2904536,54.36,-4255.92041015625,2.764460325241089,,
9623,-0.12380919605493546,0.001,301,92121.4453125,16736,363090,10604.148360089997,2904824,52.99,-5264.79296875,2.7562339305877686,,
9624,-0.11277946829795837,0.001,301,99376.53125,16740,363103,10605.389192119997,2904928,52.88,-5209.234375,2.757049083709717,,
9624,0.15326613187789917,0.001,301,129295.75,16744,363136,10610.1334461,2905192,61.27,-4807.888671875,2.766775608062744,,
9625,0.28719350695610046,0.001,301,98419.3125,16748,363169,10466.48272114,2905456,60.46,-4687.3935546875,2.7674245834350586,,
9626,-0.4084583520889282,0.001,301,106275.546875,16752,363214,10466.52493188,2905816,60.86,-4525.60595703125,2.774348258972168,,
9626,0.30539727210998535,0.001,301,376917.0625,16756,363242,10468.117097229999,2906040,60.09,-4843.96484375,2.778123140335083,,
9627,-0.44454261660575867,0.001,301,166704.34375,16760,363261,9971.428331699999,2906192,61.99,-4334.74609375,2.779717206954956,,
9627,-0.13456201553344727,0.001,301,131356.65625,16764,363295,9972.385313050001,2906464,62.18,-4870.263671875,2.7954161167144775,,
9628,-0.18766190111637115,0.001,301,106827.171875,16768,363313,9977.638946390001,2906608,61.66,-4946.8671875,2.7989351749420166,,
9628,-0.5022515058517456,0.001,301,173341.875,16772,363334,9974.605198320001,2906776,60.71,-4650.205078125,2.807149887084961,,
9629,0.13124942779541016,0.001,301,71697.3125,16776,363366,9967.23285051,2907032,63.65,-4836.8486328125,2.8274221420288086,,
9629,-0.21586717665195465,0.001,301,88938.484375,16780,363387,9962.798772429998,2907200,63.65,-4899.6884765625,2.838528633117676,,
9629,-0.16202834248542786,0.001,301,58689.73046875,16784,363410,9961.39511437,2907384,63.21,-5259.0869140625,2.8591208457946777,,
9630,0.1912848800420761,0.001,301,89075.703125,16788,363430,9958.69201696,2907544,63.26,-5257.3603515625,2.878509044647217,,
9630,0.04960105940699577,0.001,301,85388.265625,16792,363464,9963.15108763,2907816,62.08,-4984.13232421875,2.90417218208313,,
9631,0.15420281887054443,0.001,301,168281.1875,16796,363493,9965.223637109999,2908048,60.56,-4650.119140625,2.914064407348633,,
